SalesDate,ItemID,StoreID,SalesQuantity,Lag_1,Lag_7,RollingAvg_7,Month,DayOfWeek
2016-01-09,1393,2,1,1.0,0.0,2.7142857142857144,1,5
2016-01-10,1393,2,1,1.0,1.0,2.7142857142857144,1,6
2016-01-11,1393,2,2,1.0,3.0,2.5714285714285716,1,0
2016-01-12,1393,2,2,2.0,3.0,2.4285714285714284,1,1
2016-01-13,1393,2,2,2.0,2.0,2.4285714285714284,1,2
2016-01-14,1393,2,1,2.0,8.0,1.4285714285714286,1,3
2016-01-15,1393,2,5,1.0,1.0,2.0,1,4
2016-01-16,1393,2,1,5.0,1.0,2.0,1,5
2016-01-17,1393,2,1,1.0,1.0,2.0,1,6
2016-01-18,1393,2,2,1.0,2.0,2.0,1,0
2016-01-20,1393,2,2,2.0,2.0,2.0,1,2
2016-01-21,1393,2,3,2.0,2.0,2.142857142857143,1,3
2016-01-22,1393,2,2,3.0,1.0,2.2857142857142856,1,4
2016-01-23,1393,2,1,2.0,5.0,1.7142857142857142,1,5
2016-01-24,1393,2,1,1.0,1.0,1.7142857142857142,1,6
2016-01-25,1393,2,2,1.0,1.0,1.8571428571428572,1,0
2016-01-28,1393,2,3,2.0,2.0,2.0,1,3
2016-01-29,1393,2,5,3.0,2.0,2.4285714285714284,1,4
2016-01-31,1393,2,1,5.0,3.0,2.142857142857143,1,6
2016-01-07,13931,2,1,0.0,0.0,0.0,1,3
2016-01-16,13931,2,1,1.0,0.0,0.0,1,5
2016-01-17,13931,2,3,1.0,0.0,0.0,1,6
2016-01-30,13931,2,1,3.0,0.0,0.0,1,5
2016-01-07,1394,2,2,0.0,0.0,0.0,1,3
2016-01-10,1394,2,1,2.0,0.0,0.0,1,6
2016-01-15,1394,2,1,1.0,0.0,0.0,1,4
2016-01-16,1394,2,1,1.0,0.0,0.0,1,5
2016-01-19,1394,2,1,1.0,0.0,0.0,1,1
2016-01-28,1394,2,1,1.0,0.0,0.0,1,3
2016-01-29,1394,2,1,1.0,0.0,1.1428571428571428,1,4
2016-01-30,1394,2,1,1.0,2.0,1.0,1,5
2016-01-03,1395,2,1,0.0,0.0,0.0,1,6
2016-01-06,1395,2,2,1.0,0.0,0.0,1,2
2016-01-07,1395,2,1,2.0,0.0,0.0,1,3
2016-01-08,1395,2,1,1.0,0.0,0.0,1,4
2016-01-09,1395,2,2,1.0,0.0,0.0,1,5
2016-01-11,1395,2,1,2.0,0.0,0.0,1,0
2016-01-14,1395,2,1,1.0,0.0,1.2857142857142858,1,3
2016-01-15,1395,2,2,1.0,1.0,1.4285714285714286,1,4
2016-01-19,1395,2,1,2.0,2.0,1.2857142857142858,1,1
2016-01-22,1395,2,2,1.0,1.0,1.4285714285714286,1,4
2016-01-25,1395,2,1,2.0,1.0,1.4285714285714286,1,0
2016-01-29,1395,2,1,1.0,2.0,1.2857142857142858,1,4
2016-01-31,1395,2,1,1.0,1.0,1.2857142857142858,1,6
2016-01-01,1396,2,2,0.0,0.0,0.0,1,4
2016-01-02,1396,2,8,2.0,0.0,0.0,1,5
2016-01-04,1396,2,2,8.0,0.0,0.0,1,0
2016-01-05,1396,2,1,2.0,0.0,0.0,1,1
2016-01-06,1396,2,3,1.0,0.0,0.0,1,2
2016-01-09,1396,2,2,3.0,0.0,0.0,1,5
2016-01-12,1396,2,1,2.0,0.0,2.7142857142857144,1,1
2016-01-13,1396,2,2,1.0,2.0,2.7142857142857144,1,2
2016-01-15,1396,2,3,2.0,8.0,2.0,1,4
2016-01-16,1396,2,1,3.0,2.0,1.8571428571428572,1,5
2016-01-18,1396,2,1,1.0,1.0,1.8571428571428572,1,0
2016-01-19,1396,2,1,1.0,3.0,1.5714285714285714,1,1
2016-01-22,1396,2,5,1.0,2.0,2.0,1,4
2016-01-23,1396,2,2,5.0,1.0,2.142857142857143,1,5
2016-01-24,1396,2,1,2.0,2.0,2.0,1,6
2016-01-25,1396,2,1,1.0,3.0,1.7142857142857142,1,0
2016-01-26,1396,2,5,1.0,1.0,2.2857142857142856,1,1
2016-01-29,1396,2,1,5.0,1.0,2.2857142857142856,1,4
2016-01-30,1396,2,5,1.0,1.0,2.857142857142857,1,5
2016-01-02,13963,2,3,0.0,0.0,0.0,1,5
2016-01-03,13963,2,1,3.0,0.0,0.0,1,6
2016-01-06,13963,2,1,1.0,0.0,0.0,1,2
2016-01-20,13963,2,1,1.0,0.0,0.0,1,2
2016-01-02,1397,2,1,0.0,0.0,0.0,1,5
2016-01-03,1397,2,1,1.0,0.0,0.0,1,6
2016-01-08,1397,2,2,1.0,0.0,0.0,1,4
2016-01-10,1397,2,1,2.0,0.0,0.0,1,6
2016-01-12,1397,2,1,1.0,0.0,0.0,1,1
2016-01-15,1397,2,2,1.0,0.0,0.0,1,4
2016-01-18,1397,2,1,2.0,0.0,1.2857142857142858,1,0
2016-01-19,1397,2,1,1.0,1.0,1.2857142857142858,1,1
2016-01-21,1397,2,1,1.0,1.0,1.2857142857142858,1,3
2016-01-29,1397,2,1,1.0,2.0,1.1428571428571428,1,4
2016-01-30,1397,2,2,1.0,1.0,1.2857142857142858,1,5
2016-01-14,1398,2,1,0.0,0.0,0.0,1,3
2016-01-15,1398,2,1,1.0,0.0,0.0,1,4
2016-01-16,1398,2,1,1.0,0.0,0.0,1,5
2016-01-30,1398,2,1,1.0,0.0,0.0,1,5
2016-01-07,13981,2,1,0.0,0.0,0.0,1,3
2016-01-08,13981,2,1,1.0,0.0,0.0,1,4
2016-01-22,13981,2,2,1.0,0.0,0.0,1,4
2016-01-25,13981,2,5,2.0,0.0,0.0,1,0
2016-01-30,13981,2,1,5.0,0.0,0.0,1,5
2016-01-02,1399,2,1,0.0,0.0,0.0,1,5
2016-01-29,1399,2,1,1.0,0.0,0.0,1,4
2016-01-03,13991,2,1,0.0,0.0,0.0,1,6
2016-01-23,13991,2,1,1.0,0.0,0.0,1,5
2016-01-06,13994,2,1,0.0,0.0,0.0,1,2
2016-01-08,13994,2,2,1.0,0.0,0.0,1,4
2016-01-24,13994,2,1,2.0,0.0,0.0,1,6
2016-01-29,13994,2,1,1.0,0.0,0.0,1,4
2016-01-15,14004,2,11,0.0,0.0,0.0,1,4
2016-01-23,14004,2,1,11.0,0.0,0.0,1,5
2016-01-02,14006,2,2,0.0,0.0,0.0,1,5
2016-01-04,14006,2,4,2.0,0.0,0.0,1,0
2016-01-05,14006,2,2,4.0,0.0,0.0,1,1
2016-01-06,14006,2,13,2.0,0.0,0.0,1,2
2016-01-09,14006,2,10,13.0,0.0,0.0,1,5
2016-01-10,14006,2,2,10.0,0.0,0.0,1,6
2016-01-11,14006,2,2,2.0,0.0,5.0,1,0
2016-01-12,14006,2,1,2.0,2.0,4.857142857142857,1,1
2016-01-13,14006,2,1,1.0,4.0,4.428571428571429,1,2
2016-01-15,14006,2,12,1.0,2.0,5.857142857142857,1,4
2016-01-16,14006,2,19,12.0,13.0,6.714285714285714,1,5
2016-01-17,14006,2,3,19.0,10.0,5.714285714285714,1,6
2016-01-18,14006,2,6,3.0,2.0,6.285714285714286,1,0
2016-01-19,14006,2,4,6.0,2.0,6.571428571428571,1,1
2016-01-20,14006,2,1,4.0,1.0,6.571428571428571,1,2
2016-01-21,14006,2,3,1.0,1.0,6.857142857142857,1,3
2016-01-22,14006,2,12,3.0,12.0,6.857142857142857,1,4
2016-01-23,14006,2,1,12.0,19.0,4.285714285714286,1,5
2016-01-24,14006,2,1,1.0,3.0,4.0,1,6
2016-01-26,14006,2,1,1.0,6.0,3.2857142857142856,1,1
2016-01-27,14006,2,3,1.0,4.0,3.142857142857143,1,2
2016-01-29,14006,2,24,3.0,1.0,6.428571428571429,1,4
2016-01-09,14008,2,2,0.0,0.0,0.0,1,5
2016-01-12,14008,2,1,2.0,0.0,0.0,1,1
2016-01-13,14008,2,1,1.0,0.0,0.0,1,2
2016-01-07,14054,2,1,0.0,0.0,0.0,1,3
2016-01-15,14054,2,1,1.0,0.0,0.0,1,4
2016-01-17,14054,2,1,1.0,0.0,0.0,1,6
2016-01-18,14054,2,1,1.0,0.0,0.0,1,0
2016-01-27,14054,2,1,1.0,0.0,0.0,1,2
2016-01-31,14054,2,1,1.0,0.0,0.0,1,6
2016-01-03,14078,2,1,0.0,0.0,0.0,1,6
2016-01-05,14078,2,1,1.0,0.0,0.0,1,1
2016-01-14,14078,2,1,1.0,0.0,0.0,1,3
2016-01-16,14078,2,1,1.0,0.0,0.0,1,5
2016-01-21,14078,2,2,1.0,0.0,0.0,1,3
2016-01-22,14078,2,1,2.0,0.0,0.0,1,4
2016-01-02,14129,2,1,0.0,0.0,0.0,1,5
2016-01-04,14129,2,2,1.0,0.0,0.0,1,0
2016-01-16,14129,2,2,2.0,0.0,0.0,1,5
2016-01-24,14129,2,1,2.0,0.0,0.0,1,6
2016-01-29,14129,2,1,1.0,0.0,0.0,1,4
2016-01-03,1415,2,1,0.0,0.0,0.0,1,6
2016-01-07,1415,2,1,1.0,0.0,0.0,1,3
2016-01-08,1415,2,1,1.0,0.0,0.0,1,4
2016-01-09,1415,2,1,1.0,0.0,0.0,1,5
2016-01-15,1415,2,1,1.0,0.0,0.0,1,4
2016-01-16,1415,2,1,1.0,0.0,0.0,1,5
2016-01-17,1415,2,1,1.0,0.0,1.0,1,6
2016-01-26,1415,2,2,1.0,1.0,1.1428571428571428,1,1
2016-01-27,1415,2,1,2.0,1.0,1.1428571428571428,1,2
2016-01-30,1415,2,1,1.0,1.0,1.1428571428571428,1,5
2016-01-31,1415,2,2,1.0,1.0,1.2857142857142858,1,6
2016-01-15,14184,2,1,0.0,0.0,0.0,1,4
2016-01-21,14184,2,2,1.0,0.0,0.0,1,3
2016-01-05,14240,2,3,0.0,0.0,0.0,1,1
2016-01-06,14240,2,10,3.0,0.0,0.0,1,2
2016-01-18,14240,2,4,10.0,0.0,0.0,1,0
2016-01-24,14240,2,3,4.0,0.0,0.0,1,6
2016-01-25,14240,2,1,3.0,0.0,0.0,1,0
2016-01-08,14279,2,1,0.0,0.0,0.0,1,4
2016-01-09,14279,2,1,1.0,0.0,0.0,1,5
2016-01-10,14279,2,1,1.0,0.0,0.0,1,6
2016-01-15,14279,2,1,1.0,0.0,0.0,1,4
2016-01-20,14279,2,1,1.0,0.0,0.0,1,2
2016-01-31,14279,2,1,1.0,0.0,0.0,1,6
2016-01-01,14342,2,2,0.0,0.0,0.0,1,4
2016-01-03,14342,2,2,2.0,0.0,0.0,1,6
2016-01-06,14342,2,1,2.0,0.0,0.0,1,2
2016-01-08,14342,2,5,1.0,0.0,0.0,1,4
2016-01-09,14342,2,3,5.0,0.0,0.0,1,5
2016-01-15,14342,2,13,3.0,0.0,0.0,1,4
2016-01-24,14342,2,12,13.0,0.0,5.428571428571429,1,6
2016-01-31,14342,2,2,12.0,2.0,5.428571428571429,1,6
2016-01-10,14393,2,1,0.0,0.0,0.0,1,6
2016-01-15,14393,2,1,1.0,0.0,0.0,1,4
2016-01-26,14393,2,1,1.0,0.0,0.0,1,1
2016-01-02,14416,2,1,0.0,0.0,0.0,1,5
2016-01-08,14416,2,1,1.0,0.0,0.0,1,4
2016-01-10,14416,2,1,1.0,0.0,0.0,1,6
2016-01-30,14416,2,1,1.0,0.0,0.0,1,5
2016-01-02,14439,2,2,0.0,0.0,0.0,1,5
2016-01-03,14439,2,1,2.0,0.0,0.0,1,6
2016-01-08,14439,2,1,1.0,0.0,0.0,1,4
2016-01-10,14439,2,1,1.0,0.0,0.0,1,6
2016-01-21,14439,2,1,1.0,0.0,0.0,1,3
2016-01-31,14439,2,3,1.0,0.0,0.0,1,6
2016-01-09,14475,2,1,0.0,0.0,0.0,1,5
2016-01-11,14475,2,2,1.0,0.0,0.0,1,0
2016-01-15,14475,2,3,2.0,0.0,0.0,1,4
2016-01-21,14475,2,2,3.0,0.0,0.0,1,3
2016-01-22,14475,2,2,2.0,0.0,0.0,1,4
2016-01-23,14475,2,1,2.0,0.0,0.0,1,5
2016-01-26,14475,2,2,1.0,0.0,1.8571428571428572,1,1
2016-01-29,14475,2,4,2.0,1.0,2.2857142857142856,1,4
2016-01-15,14538,2,3,0.0,0.0,0.0,1,4
2016-01-20,14538,2,6,3.0,0.0,0.0,1,2
2016-01-27,14538,2,3,6.0,0.0,0.0,1,2
2016-01-03,14551,2,5,0.0,0.0,0.0,1,6
2016-01-04,14551,2,4,5.0,0.0,0.0,1,0
2016-01-06,14551,2,2,4.0,0.0,0.0,1,2
2016-01-08,14551,2,3,2.0,0.0,0.0,1,4
2016-01-09,14551,2,3,3.0,0.0,0.0,1,5
2016-01-10,14551,2,6,3.0,0.0,0.0,1,6
2016-01-12,14551,2,3,6.0,0.0,3.7142857142857144,1,1
2016-01-13,14551,2,2,3.0,5.0,3.2857142857142856,1,2
2016-01-16,14551,2,7,2.0,4.0,3.7142857142857144,1,5
2016-01-17,14551,2,2,7.0,2.0,3.7142857142857144,1,6
2016-01-18,14551,2,5,2.0,3.0,4.0,1,0
2016-01-19,14551,2,1,5.0,3.0,3.7142857142857144,1,1
2016-01-20,14551,2,3,1.0,6.0,3.2857142857142856,1,2
2016-01-22,14551,2,6,3.0,3.0,3.7142857142857144,1,4
2016-01-23,14551,2,8,6.0,2.0,4.571428571428571,1,5
2016-01-24,14551,2,5,8.0,7.0,4.285714285714286,1,6
2016-01-25,14551,2,2,5.0,2.0,4.285714285714286,1,0
2016-01-26,14551,2,1,2.0,5.0,3.7142857142857144,1,1
2016-01-29,14551,2,6,1.0,1.0,4.428571428571429,1,4
2016-01-30,14551,2,2,6.0,3.0,4.285714285714286,1,5
2016-01-31,14551,2,9,2.0,6.0,4.714285714285714,1,6
2016-01-06,14620,2,1,0.0,0.0,0.0,1,2
2016-01-09,14620,2,1,1.0,0.0,0.0,1,5
2016-01-17,14620,2,6,1.0,0.0,0.0,1,6
2016-01-08,14622,2,2,0.0,0.0,0.0,1,4
2016-01-13,14622,2,4,2.0,0.0,0.0,1,2
2016-01-15,14622,2,2,4.0,0.0,0.0,1,4
2016-01-24,14622,2,1,2.0,0.0,0.0,1,6
2016-01-29,14622,2,1,1.0,0.0,0.0,1,4
2016-01-12,14624,2,2,0.0,0.0,0.0,1,1
2016-01-18,14624,2,1,2.0,0.0,0.0,1,0
2016-01-20,14624,2,2,1.0,0.0,0.0,1,2
2016-01-22,14624,2,2,2.0,0.0,0.0,1,4
2016-01-09,1464,2,1,0.0,0.0,0.0,1,5
2016-01-10,1464,2,2,1.0,0.0,0.0,1,6
2016-01-11,1464,2,1,2.0,0.0,0.0,1,0
2016-01-15,1464,2,1,1.0,0.0,0.0,1,4
2016-01-18,1464,2,1,1.0,0.0,0.0,1,0
2016-01-19,1464,2,1,1.0,0.0,0.0,1,1
2016-01-27,1464,2,1,1.0,0.0,1.1428571428571428,1,2
2016-01-28,1464,2,1,1.0,1.0,1.1428571428571428,1,3
2016-01-29,1464,2,1,1.0,2.0,1.0,1,4
2016-01-02,1465,2,1,0.0,0.0,0.0,1,5
2016-01-03,1465,2,1,1.0,0.0,0.0,1,6
2016-01-07,1465,2,1,1.0,0.0,0.0,1,3
2016-01-08,1465,2,1,1.0,0.0,0.0,1,4
2016-01-09,1465,2,1,1.0,0.0,0.0,1,5
2016-01-10,1465,2,1,1.0,0.0,0.0,1,6
2016-01-14,1465,2,1,1.0,0.0,1.0,1,3
2016-01-15,1465,2,1,1.0,1.0,1.0,1,4
2016-01-17,1465,2,1,1.0,1.0,1.0,1,6
2016-01-21,1465,2,1,1.0,1.0,1.0,1,3
2016-01-22,1465,2,4,1.0,1.0,1.4285714285714286,1,4
2016-01-24,1465,2,1,4.0,1.0,1.4285714285714286,1,6
2016-01-25,1465,2,1,1.0,1.0,1.4285714285714286,1,0
2016-01-26,1465,2,1,1.0,1.0,1.4285714285714286,1,1
2016-01-27,1465,2,2,1.0,1.0,1.5714285714285714,1,2
2016-01-28,1465,2,1,2.0,1.0,1.5714285714285714,1,3
2016-01-30,1465,2,4,1.0,1.0,2.0,1,5
2016-01-31,1465,2,1,4.0,4.0,1.5714285714285714,1,6
2016-01-06,14663,2,1,0.0,0.0,0.0,1,2
2016-01-15,14663,2,4,1.0,0.0,0.0,1,4
2016-01-17,14663,2,1,4.0,0.0,0.0,1,6
2016-01-22,14663,2,1,1.0,0.0,0.0,1,4
2016-01-25,14663,2,1,1.0,0.0,0.0,1,0
2016-01-02,14672,2,1,0.0,0.0,0.0,1,5
2016-01-15,14672,2,2,1.0,0.0,0.0,1,4
2016-01-29,14672,2,1,2.0,0.0,0.0,1,4
2016-01-03,1468,2,1,0.0,0.0,0.0,1,6
2016-01-15,1468,2,1,1.0,0.0,0.0,1,4
2016-01-02,14701,2,7,0.0,0.0,0.0,1,5
2016-01-08,14701,2,2,7.0,0.0,0.0,1,4
2016-01-14,14701,2,2,2.0,0.0,0.0,1,3
2016-01-21,14701,2,1,2.0,0.0,0.0,1,3
2016-01-22,14701,2,1,1.0,0.0,0.0,1,4
2016-01-23,14701,2,1,1.0,0.0,0.0,1,5
2016-01-24,14701,2,3,1.0,0.0,2.4285714285714284,1,6
2016-01-25,14701,2,1,3.0,7.0,1.5714285714285714,1,0
2016-01-27,14701,2,1,1.0,2.0,1.4285714285714286,1,2
2016-01-30,14701,2,12,1.0,2.0,2.857142857142857,1,5
2016-01-31,14701,2,4,12.0,1.0,3.2857142857142856,1,6
2016-01-02,14706,2,18,0.0,0.0,0.0,1,5
2016-01-03,14706,2,3,18.0,0.0,0.0,1,6
2016-01-07,14706,2,3,3.0,0.0,0.0,1,3
2016-01-08,14706,2,16,3.0,0.0,0.0,1,4
2016-01-12,14706,2,2,16.0,0.0,0.0,1,1
2016-01-13,14706,2,1,2.0,0.0,0.0,1,2
2016-01-14,14706,2,1,1.0,0.0,6.285714285714286,1,3
2016-01-15,14706,2,3,1.0,18.0,4.142857142857143,1,4
2016-01-18,14706,2,2,3.0,3.0,4.0,1,0
2016-01-22,14706,2,5,2.0,3.0,4.285714285714286,1,4
2016-01-23,14706,2,1,5.0,16.0,2.142857142857143,1,5
2016-01-25,14706,2,12,1.0,2.0,3.5714285714285716,1,0
2016-01-28,14706,2,2,12.0,1.0,3.7142857142857144,1,3
2016-01-30,14706,2,5,2.0,1.0,4.285714285714286,1,5
2016-01-02,1476,2,4,0.0,0.0,0.0,1,5
2016-01-04,1476,2,1,4.0,0.0,0.0,1,0
2016-01-05,1476,2,4,1.0,0.0,0.0,1,1
2016-01-06,1476,2,2,4.0,0.0,0.0,1,2
2016-01-08,1476,2,6,2.0,0.0,0.0,1,4
2016-01-09,1476,2,2,6.0,0.0,0.0,1,5
2016-01-10,1476,2,17,2.0,0.0,5.142857142857143,1,6
2016-01-12,1476,2,2,17.0,4.0,4.857142857142857,1,1
2016-01-13,1476,2,10,2.0,1.0,6.142857142857143,1,2
2016-01-15,1476,2,6,10.0,4.0,6.428571428571429,1,4
2016-01-16,1476,2,12,6.0,2.0,7.857142857142857,1,5
2016-01-17,1476,2,2,12.0,6.0,7.285714285714286,1,6
2016-01-19,1476,2,3,2.0,2.0,7.428571428571429,1,1
2016-01-20,1476,2,3,3.0,17.0,5.428571428571429,1,2
2016-01-22,1476,2,6,3.0,2.0,6.0,1,4
2016-01-23,1476,2,5,6.0,10.0,5.285714285714286,1,5
2016-01-24,1476,2,5,5.0,6.0,5.142857142857143,1,6
2016-01-27,1476,2,5,5.0,12.0,4.142857142857143,1,2
2016-01-29,1476,2,7,5.0,2.0,4.857142857142857,1,4
2016-01-30,1476,2,72,7.0,3.0,14.714285714285714,1,5
2016-01-31,1476,2,3,72.0,3.0,14.714285714285714,1,6
2016-01-04,1479,2,4,0.0,0.0,0.0,1,0
2016-01-07,1479,2,1,4.0,0.0,0.0,1,3
2016-01-08,1479,2,1,1.0,0.0,0.0,1,4
2016-01-13,1479,2,1,1.0,0.0,0.0,1,2
2016-01-14,1479,2,5,1.0,0.0,0.0,1,3
2016-01-16,1479,2,1,5.0,0.0,0.0,1,5
2016-01-18,1479,2,1,1.0,0.0,2.0,1,0
2016-01-20,1479,2,1,1.0,4.0,1.5714285714285714,1,2
2016-01-22,1479,2,1,1.0,1.0,1.5714285714285714,1,4
2016-01-25,1479,2,1,1.0,1.0,1.5714285714285714,1,0
2016-01-26,1479,2,1,1.0,1.0,1.5714285714285714,1,1
2016-01-29,1479,2,1,1.0,5.0,1.0,1,4
2016-01-30,1479,2,1,1.0,1.0,1.0,1,5
2016-01-08,14805,2,1,0.0,0.0,0.0,1,4
2016-01-12,14805,2,2,1.0,0.0,0.0,1,1
2016-01-14,14805,2,1,2.0,0.0,0.0,1,3
2016-01-17,14805,2,5,1.0,0.0,0.0,1,6
2016-01-22,14805,2,1,5.0,0.0,0.0,1,4
2016-01-23,14805,2,3,1.0,0.0,0.0,1,5
2016-01-24,14805,2,4,3.0,0.0,2.4285714285714284,1,6
2016-01-26,14805,2,4,4.0,1.0,2.857142857142857,1,1
2016-01-29,1483,2,2,0.0,0.0,0.0,1,4
2016-01-01,14838,2,3,0.0,0.0,0.0,1,4
2016-01-03,14838,2,1,3.0,0.0,0.0,1,6
2016-01-15,14838,2,1,1.0,0.0,0.0,1,4
2016-01-19,14838,2,2,1.0,0.0,0.0,1,1
2016-01-29,14838,2,1,2.0,0.0,0.0,1,4
2016-01-02,14930,2,1,0.0,0.0,0.0,1,5
2016-01-12,14930,2,1,1.0,0.0,0.0,1,1
2016-01-20,14930,2,1,1.0,0.0,0.0,1,2
2016-01-31,14930,2,1,1.0,0.0,0.0,1,6
2016-01-08,14975,2,1,0.0,0.0,0.0,1,4
2016-01-11,14975,2,4,1.0,0.0,0.0,1,0
2016-01-14,14975,2,2,4.0,0.0,0.0,1,3
2016-01-16,14975,2,4,2.0,0.0,0.0,1,5
2016-01-23,14975,2,1,4.0,0.0,0.0,1,5
2016-01-26,14975,2,1,1.0,0.0,0.0,1,1
2016-01-29,14975,2,1,1.0,0.0,2.0,1,4
2016-01-30,14975,2,4,1.0,1.0,2.4285714285714284,1,5
2016-01-10,14983,2,1,0.0,0.0,0.0,1,6
2016-01-16,14983,2,4,1.0,0.0,0.0,1,5
2016-01-21,14983,2,2,4.0,0.0,0.0,1,3
2016-01-28,14983,2,1,2.0,0.0,0.0,1,3
2016-01-29,14983,2,1,1.0,0.0,0.0,1,4
2016-01-16,14991,2,1,0.0,0.0,0.0,1,5
2016-01-22,14991,2,1,1.0,0.0,0.0,1,4
2016-01-30,14991,2,2,1.0,0.0,0.0,1,5
2016-01-08,15007,2,3,0.0,0.0,0.0,1,4
2016-01-15,15007,2,3,3.0,0.0,0.0,1,4
2016-01-31,15007,2,1,3.0,0.0,0.0,1,6
2016-01-14,15047,2,2,0.0,0.0,0.0,1,3
2016-01-17,15047,2,3,2.0,0.0,0.0,1,6
2016-01-25,15047,2,1,3.0,0.0,0.0,1,0
2016-01-02,15094,2,1,0.0,0.0,0.0,1,5
2016-01-03,15094,2,1,1.0,0.0,0.0,1,6
2016-01-05,15094,2,1,1.0,0.0,0.0,1,1
2016-01-07,15094,2,2,1.0,0.0,0.0,1,3
2016-01-14,15094,2,1,2.0,0.0,0.0,1,3
2016-01-15,15094,2,2,1.0,0.0,0.0,1,4
2016-01-16,15094,2,3,2.0,0.0,1.5714285714285714,1,5
2016-01-20,15094,2,2,3.0,1.0,1.7142857142857142,1,2
2016-01-22,15094,2,3,2.0,1.0,2.0,1,4
2016-01-24,15094,2,12,3.0,1.0,3.5714285714285716,1,6
2016-01-25,15094,2,1,12.0,2.0,3.4285714285714284,1,0
2016-01-30,15094,2,7,1.0,1.0,4.285714285714286,1,5
2016-01-02,15105,2,4,0.0,0.0,0.0,1,5
2016-01-09,15105,2,1,4.0,0.0,0.0,1,5
2016-01-15,15105,2,1,1.0,0.0,0.0,1,4
2016-01-21,15105,2,1,1.0,0.0,0.0,1,3
2016-01-29,15146,2,1,0.0,0.0,0.0,1,4
2016-01-30,15146,2,1,1.0,0.0,0.0,1,5
2016-01-09,15156,2,2,0.0,0.0,0.0,1,5
2016-01-05,1520,2,1,0.0,0.0,0.0,1,1
2016-01-06,1520,2,1,1.0,0.0,0.0,1,2
2016-01-09,1520,2,2,1.0,0.0,0.0,1,5
2016-01-10,1520,2,2,2.0,0.0,0.0,1,6
2016-01-12,1520,2,2,2.0,0.0,0.0,1,1
2016-01-15,1520,2,2,2.0,0.0,0.0,1,4
2016-01-16,1520,2,1,2.0,0.0,1.5714285714285714,1,5
2016-01-19,1520,2,1,1.0,1.0,1.5714285714285714,1,1
2016-01-08,15229,2,2,0.0,0.0,0.0,1,4
2016-01-21,15229,2,1,2.0,0.0,0.0,1,3
2016-01-15,15232,2,1,0.0,0.0,0.0,1,4
2016-01-14,15356,2,1,0.0,0.0,0.0,1,3
2016-01-15,15356,2,1,1.0,0.0,0.0,1,4
2016-01-20,15356,2,2,1.0,0.0,0.0,1,2
2016-01-23,15356,2,1,2.0,0.0,0.0,1,5
2016-01-31,15356,2,1,1.0,0.0,0.0,1,6
2016-01-02,15393,2,14,0.0,0.0,0.0,1,5
2016-01-08,15393,2,12,14.0,0.0,0.0,1,4
2016-01-15,15393,2,4,12.0,0.0,0.0,1,4
2016-01-16,15393,2,1,4.0,0.0,0.0,1,5
2016-01-17,15393,2,1,1.0,0.0,0.0,1,6
2016-01-18,15393,2,1,1.0,0.0,0.0,1,0
2016-01-23,15393,2,12,1.0,0.0,6.428571428571429,1,5
2016-01-24,15393,2,1,12.0,14.0,4.571428571428571,1,6
2016-01-28,15393,2,6,1.0,12.0,3.7142857142857144,1,3
2016-01-30,15393,2,13,6.0,4.0,5.0,1,5
2016-01-31,15393,2,16,13.0,1.0,7.142857142857143,1,6
2016-01-02,1545,2,3,0.0,0.0,0.0,1,5
2016-01-08,1545,2,1,3.0,0.0,0.0,1,4
2016-01-12,1545,2,1,1.0,0.0,0.0,1,1
2016-01-15,1545,2,1,1.0,0.0,0.0,1,4
2016-01-16,1545,2,2,1.0,0.0,0.0,1,5
2016-01-19,1545,2,2,2.0,0.0,0.0,1,1
2016-01-30,1545,2,3,2.0,0.0,1.8571428571428572,1,5
2016-01-05,15503,2,1,0.0,0.0,0.0,1,1
2016-01-22,15503,2,2,1.0,0.0,0.0,1,4
2016-01-24,15503,2,1,2.0,0.0,0.0,1,6
2016-01-08,15527,2,3,0.0,0.0,0.0,1,4
2016-01-09,15527,2,3,3.0,0.0,0.0,1,5
2016-01-13,15527,2,1,3.0,0.0,0.0,1,2
2016-01-18,15527,2,7,1.0,0.0,0.0,1,0
2016-01-20,15527,2,1,7.0,0.0,0.0,1,2
2016-01-22,15527,2,1,1.0,0.0,0.0,1,4
2016-01-24,15527,2,3,1.0,0.0,2.7142857142857144,1,6
2016-01-31,15527,2,1,3.0,3.0,2.4285714285714284,1,6
2016-01-03,15548,2,1,0.0,0.0,0.0,1,6
2016-01-06,15548,2,1,1.0,0.0,0.0,1,2
2016-01-10,15548,2,1,1.0,0.0,0.0,1,6
2016-01-12,15548,2,2,1.0,0.0,0.0,1,1
2016-01-16,15548,2,1,2.0,0.0,0.0,1,5
2016-01-19,15548,2,1,1.0,0.0,0.0,1,1
2016-01-20,15548,2,1,1.0,0.0,1.1428571428571428,1,2
2016-01-15,15549,2,1,0.0,0.0,0.0,1,4
2016-01-18,15549,2,8,1.0,0.0,0.0,1,0
2016-01-22,15549,2,1,8.0,0.0,0.0,1,4
2016-01-30,15549,2,1,1.0,0.0,0.0,1,5
2016-01-03,15575,2,1,0.0,0.0,0.0,1,6
2016-01-07,15575,2,1,1.0,0.0,0.0,1,3
2016-01-08,15575,2,3,1.0,0.0,0.0,1,4
2016-01-17,15575,2,1,3.0,0.0,0.0,1,6
2016-01-20,15575,2,1,1.0,0.0,0.0,1,2
