Store,onHand,startDate,ItemId
1,20,2015-12-31,13430
1,9,2015-12-31,13451
1,7,2015-12-31,13454
1,11,2015-12-31,13458
1,7,2015-12-31,13461
1,3,2015-12-31,13497
1,6,2015-12-31,13498
1,6,2015-12-31,13594
1,4,2015-12-31,13603
1,0,2015-12-31,13619
1,1,2015-12-31,13636
1,16,2015-12-31,13637
1,5,2015-12-31,13638
1,38,2015-12-31,13661
1,45,2015-12-31,13662
1,39,2015-12-31,13663
1,12,2015-12-31,13665
1,11,2015-12-31,13695
1,5,2015-12-31,13708
1,10,2015-12-31,13718
1,0,2015-12-31,13723
1,2,2015-12-31,13792
1,23,2015-12-31,13793
1,14,2015-12-31,13807
1,6,2015-12-31,13831
1,15,2015-12-31,13836
1,16,2015-12-31,13837
1,11,2015-12-31,13895
1,13,2015-12-31,13899
1,12,2015-12-31,13931
1,0,2015-12-31,13940
1,0,2015-12-31,13956
1,21,2015-12-31,13958
1,0,2015-12-31,13963
1,25,2015-12-31,13968
1,4,2015-12-31,13979
1,11,2015-12-31,13981
1,10,2015-12-31,13985
1,45,2015-12-31,13991
1,20,2015-12-31,13994
1,12,2015-12-31,14004
1,55,2015-12-31,14006
1,11,2015-12-31,14008
1,19,2015-12-31,14054
1,14,2015-12-31,14078
1,58,2015-12-31,14129
1,26,2015-12-31,14184
1,5,2015-12-31,14194
1,2,2015-12-31,14240
1,15,2015-12-31,14250
1,15,2015-12-31,14280
1,7,2015-12-31,14300
1,67,2015-12-31,14342
1,9,2015-12-31,14363
1,9,2015-12-31,14381
1,1,2015-12-31,14382
1,5,2015-12-31,14383
1,20,2015-12-31,14393
1,16,2015-12-31,14416
1,12,2015-12-31,14433
1,12,2015-12-31,14437
1,4,2015-12-31,14439
1,10,2015-12-31,14457
1,5,2015-12-31,14475
1,8,2015-12-31,14539
1,0,2015-12-31,14551
1,23,2015-12-31,14620
1,0,2015-12-31,14622
1,17,2015-12-31,14623
1,17,2015-12-31,14624
1,10,2015-12-31,14632
1,14,2015-12-31,14657
1,4,2015-12-31,14663
1,78,2015-12-31,14672
1,52,2015-12-31,14701
1,3,2015-12-31,14703
1,8,2015-12-31,14704
1,0,2015-12-31,14706
1,3,2015-12-31,14710
1,12,2015-12-31,14805
1,12,2015-12-31,14811
1,44,2015-12-31,14838
1,12,2015-12-31,14852
1,17,2015-12-31,14895
1,14,2015-12-31,14920
1,43,2015-12-31,14930
1,22,2015-12-31,14975
1,6,2015-12-31,14983
1,9,2015-12-31,14991
1,4,2015-12-31,15007
1,18,2015-12-31,15035
1,1,2015-12-31,15043
1,11,2015-12-31,15057
1,6,2015-12-31,15058
1,24,2015-12-31,15059
1,3,2015-12-31,15076
1,5,2015-12-31,15092
1,0,2015-12-31,15094
1,124,2015-12-31,15105
1,16,2015-12-31,15138
1,18,2015-12-31,15139
1,1,2015-12-31,15146
1,8,2015-12-31,15168
1,6,2015-12-31,15205
1,35,2015-12-31,15229
1,9,2015-12-31,15230
1,19,2015-12-31,15264
1,19,2015-12-31,15290
1,0,2015-12-31,15291
1,11,2015-12-31,15295
1,7,2015-12-31,15314
1,12,2015-12-31,15315
1,12,2015-12-31,15321
1,44,2015-12-31,15355
1,12,2015-12-31,15356
1,4,2015-12-31,15362
1,33,2015-12-31,15393
1,9,2015-12-31,15428
1,16,2015-12-31,15482
1,4,2015-12-31,15503
1,0,2015-12-31,15527
1,10,2015-12-31,15548
1,6,2015-12-31,15549
1,6,2015-12-31,15550
1,24,2015-12-31,15575
1,5,2015-12-31,15584
1,22,2015-12-31,15619
1,4,2015-12-31,15675
1,20,2015-12-31,15729
1,3,2015-12-31,15743
1,20,2015-12-31,15748
1,9,2015-12-31,15824
1,19,2015-12-31,15827
1,6,2015-12-31,15837
1,3,2015-12-31,15875
1,3,2015-12-31,15876
1,2,2015-12-31,15889
1,3,2015-12-31,15891
1,19,2015-12-31,15892
1,5,2015-12-31,15970
1,12,2015-12-31,15971
1,0,2015-12-31,15979
1,13,2015-12-31,15980
1,41,2015-12-31,16129
1,7,2015-12-31,16151
1,4,2015-12-31,16155
1,8,2015-12-31,16165
1,11,2015-12-31,16175
1,26,2015-12-31,16180
1,2,2015-12-31,16189
1,16,2015-12-31,16260
1,12,2015-12-31,16261
1,13,2015-12-31,16262
1,19,2015-12-31,16289
1,3,2015-12-31,16310
1,9,2015-12-31,16315
1,14,2015-12-31,16317
1,8,2015-12-31,16318
1,9,2015-12-31,16320
1,3,2015-12-31,16326
1,2,2015-12-31,16327
1,3,2015-12-31,16328
1,4,2015-12-31,16329
1,23,2015-12-31,16370
1,14,2015-12-31,16393
1,17,2015-12-31,16394
1,12,2015-12-31,16427
1,0,2015-12-31,16428
1,64,2015-12-31,16429
1,61,2015-12-31,16431
1,1,2015-12-31,16440
1,10,2015-12-31,16441
1,15,2015-12-31,16460
1,30,2015-12-31,16477
1,3,2015-12-31,16494
1,12,2015-12-31,16537
1,4,2015-12-31,16539
1,7,2015-12-31,16555
1,12,2015-12-31,16568
1,2,2015-12-31,16610
1,41,2015-12-31,16647
1,15,2015-12-31,16655
1,35,2015-12-31,16657
1,0,2015-12-31,16669
1,0,2015-12-31,16670
1,13,2015-12-31,16684
1,16,2015-12-31,16695
1,0,2015-12-31,16753
1,8,2015-12-31,16758
1,12,2015-12-31,16761
1,10,2015-12-31,16778
1,24,2015-12-31,16794
1,6,2015-12-31,16806
1,8,2015-12-31,16816
1,0,2015-12-31,16828
1,8,2015-12-31,16829
1,49,2015-12-31,16837
1,1,2015-12-31,16843
1,8,2015-12-31,16868
1,9,2015-12-31,16869
1,14,2015-12-31,16877
1,2,2015-12-31,16918
1,1,2015-12-31,16931
1,8,2015-12-31,16947
1,7,2015-12-31,16968
1,18,2015-12-31,16971
1,9,2015-12-31,16990
1,25,2015-12-31,17011
1,2,2015-12-31,17016
1,7,2015-12-31,17024
1,8,2015-12-31,17026
1,8,2015-12-31,17041
1,20,2015-12-31,17073
1,13,2015-12-31,17134
1,6,2015-12-31,17146
1,3,2015-12-31,17162
1,3,2015-12-31,17163
1,57,2015-12-31,17168
1,61,2015-12-31,17175
1,57,2015-12-31,17176
1,5,2015-12-31,17177
1,5,2015-12-31,17186
1,14,2015-12-31,17187
1,11,2015-12-31,17194
1,17,2015-12-31,17209
1,6,2015-12-31,17219
1,11,2015-12-31,17296
1,7,2015-12-31,17297
1,15,2015-12-31,17308
1,1,2015-12-31,17315
1,10,2015-12-31,17341
1,2,2015-12-31,17345
1,6,2015-12-31,17349
1,4,2015-12-31,17350
1,9,2015-12-31,17378
1,4,2015-12-31,17381
1,12,2015-12-31,17432
1,15,2015-12-31,17471
1,15,2015-12-31,17473
1,6,2015-12-31,17500
1,11,2015-12-31,17503
1,31,2015-12-31,17504
1,8,2015-12-31,17507
1,17,2015-12-31,17535
1,7,2015-12-31,17596
1,6,2015-12-31,17612
1,11,2015-12-31,17617
1,33,2015-12-31,17707
1,11,2015-12-31,17748
1,12,2015-12-31,17754
1,0,2015-12-31,17756
1,13,2015-12-31,17814
1,41,2015-12-31,17865
1,5,2015-12-31,17867
1,0,2015-12-31,17875
1,5,2015-12-31,17876
1,13,2015-12-31,17906
1,26,2015-12-31,17910
1,12,2015-12-31,17912
1,13,2015-12-31,17915
1,13,2015-12-31,17921
1,1,2015-12-31,17933
1,0,2015-12-31,17937
1,6,2015-12-31,17938
1,14,2015-12-31,17945
1,17,2015-12-31,17954
1,11,2015-12-31,17957
1,7,2015-12-31,17967
1,18,2015-12-31,17978
1,15,2015-12-31,17985
1,3,2015-12-31,18000
1,5,2015-12-31,18001
1,28,2015-12-31,18010
1,29,2015-12-31,18013
1,10,2015-12-31,18014
1,37,2015-12-31,18027
1,21,2015-12-31,18095
1,4,2015-12-31,18096
1,6,2015-12-31,18106
1,0,2015-12-31,18107
1,7,2015-12-31,18134
1,48,2015-12-31,18142
1,49,2015-12-31,18152
1,2,2015-12-31,18167
1,2,2015-12-31,18276
1,8,2015-12-31,18278
1,16,2015-12-31,18304
1,13,2015-12-31,18332
1,14,2015-12-31,18337
1,24,2015-12-31,18347
1,14,2015-12-31,18368
1,5,2015-12-31,18369
1,7,2015-12-31,18375
1,7,2015-12-31,18381
1,13,2015-12-31,18423
1,1,2015-12-31,18449
1,19,2015-12-31,18533
1,16,2015-12-31,18551
1,11,2015-12-31,18562
1,14,2015-12-31,18565
1,15,2015-12-31,18568
1,6,2015-12-31,18571
1,2,2015-12-31,18575
1,9,2015-12-31,18585
1,11,2015-12-31,18592
1,4,2015-12-31,18593
1,1,2015-12-31,18600
1,2,2015-12-31,18601
1,15,2015-12-31,18617
1,4,2015-12-31,18618
1,3,2015-12-31,18623
1,1,2015-12-31,18628
1,8,2015-12-31,18638
1,66,2015-12-31,18641
1,34,2015-12-31,18642
1,5,2015-12-31,18733
1,13,2015-12-31,18741
1,12,2015-12-31,18747
1,7,2015-12-31,18748
1,25,2015-12-31,18758
1,5,2015-12-31,18778
1,11,2015-12-31,18787
1,1,2015-12-31,18800
1,0,2015-12-31,18812
1,12,2015-12-31,18813
1,22,2015-12-31,18817
1,16,2015-12-31,18835
1,10,2015-12-31,18836
1,10,2015-12-31,18837
1,24,2015-12-31,18856
1,5,2015-12-31,18857
1,12,2015-12-31,18859
1,14,2015-12-31,18860
1,15,2015-12-31,18865
1,9,2015-12-31,18868
1,10,2015-12-31,18879
1,5,2015-12-31,18880
1,10,2015-12-31,18881
1,12,2015-12-31,18893
1,9,2015-12-31,18900
1,10,2015-12-31,18901
1,20,2015-12-31,18909
1,22,2015-12-31,18950
1,0,2015-12-31,18951
1,6,2015-12-31,18971
1,5,2015-12-31,18988
1,7,2015-12-31,19000
1,12,2015-12-31,19034
1,29,2015-12-31,19035
1,31,2015-12-31,19036
1,18,2015-12-31,19037
1,4,2015-12-31,19074
1,0,2015-12-31,19108
1,6,2015-12-31,19120
1,33,2015-12-31,19121
1,40,2015-12-31,19122
1,12,2015-12-31,19126
1,13,2015-12-31,19164
1,12,2015-12-31,19174
1,9,2015-12-31,19175
1,12,2015-12-31,19189
1,6,2015-12-31,19190
1,21,2015-12-31,19199
1,12,2015-12-31,19215
1,4,2015-12-31,19220
1,3,2015-12-31,19223
1,3,2015-12-31,19224
1,31,2015-12-31,19242
1,6,2015-12-31,19249
1,15,2015-12-31,19258
1,12,2015-12-31,19260
1,9,2015-12-31,19267
1,12,2015-12-31,19270
1,41,2015-12-31,19276
1,10,2015-12-31,19282
1,8,2015-12-31,19283
1,28,2015-12-31,19302
1,16,2015-12-31,19340
1,12,2015-12-31,19360
1,7,2015-12-31,19381
1,22,2015-12-31,19382
1,14,2015-12-31,19397
1,12,2015-12-31,19451
1,17,2015-12-31,19453
1,12,2015-12-31,19458
1,7,2015-12-31,19494
1,21,2015-12-31,19507
1,14,2015-12-31,19545
1,4,2015-12-31,19549
1,1,2015-12-31,19552
1,16,2015-12-31,19556
1,20,2015-12-31,19557
1,10,2015-12-31,19577
1,4,2015-12-31,19581
1,3,2015-12-31,19635
1,12,2015-12-31,19645
1,6,2015-12-31,19646
1,11,2015-12-31,19648
1,11,2015-12-31,19656
1,17,2015-12-31,19662
1,13,2015-12-31,19671
1,0,2015-12-31,19740
1,30,2015-12-31,19748
1,4,2015-12-31,19755
1,9,2015-12-31,19782
1,23,2015-12-31,19821
1,72,2015-12-31,19848
1,5,2015-12-31,19850
1,8,2015-12-31,19855
1,29,2015-12-31,19870
1,5,2015-12-31,19895
1,44,2015-12-31,19896
1,10,2015-12-31,19926
1,9,2015-12-31,19934
1,11,2015-12-31,19940
1,12,2015-12-31,19947
1,19,2015-12-31,19948
1,0,2015-12-31,19996
1,9,2015-12-31,20030
1,8,2015-12-31,20096
1,6,2015-12-31,20098
1,3,2015-12-31,20132
1,3,2015-12-31,20152
1,1,2015-12-31,20160
1,9,2015-12-31,20162
1,5,2015-12-31,20180
1,0,2015-12-31,20204
1,30,2015-12-31,20216
1,9,2015-12-31,20255
1,5,2015-12-31,20343
1,5,2015-12-31,20407
1,20,2015-12-31,20409
1,9,2015-12-31,20422
1,0,2015-12-31,20441
1,5,2015-12-31,20446
1,14,2015-12-31,20475
1,12,2015-12-31,20483
1,20,2015-12-31,20533
1,12,2015-12-31,20552
1,0,2015-12-31,20557
1,9,2015-12-31,20598
1,9,2015-12-31,20674
1,0,2015-12-31,20689
1,0,2015-12-31,20699
1,3,2015-12-31,20725
1,14,2015-12-31,20762
1,8,2015-12-31,20771
1,3,2015-12-31,20776
1,17,2015-12-31,20781
1,4,2015-12-31,20791
1,9,2015-12-31,20800
1,10,2015-12-31,20855
1,17,2015-12-31,20862
1,12,2015-12-31,20863
1,2,2015-12-31,20864
1,8,2015-12-31,20912
1,6,2015-12-31,20921
1,7,2015-12-31,20960
1,12,2015-12-31,20968
1,0,2015-12-31,21001
1,24,2015-12-31,21019
1,1,2015-12-31,21032
1,13,2015-12-31,21033
1,9,2015-12-31,21055
1,10,2015-12-31,21058
1,20,2015-12-31,21076
1,9,2015-12-31,21098
1,0,2015-12-31,21103
1,8,2015-12-31,21105
1,17,2015-12-31,21144
1,13,2015-12-31,21145
1,12,2015-12-31,21151
1,0,2015-12-31,21201
1,25,2015-12-31,21208
1,0,2015-12-31,21232
1,0,2015-12-31,21233
1,0,2015-12-31,21251
1,43,2015-12-31,21254
1,8,2015-12-31,21270
1,7,2015-12-31,21271
1,40,2015-12-31,21277
1,5,2015-12-31,21281
1,0,2015-12-31,21287
1,8,2015-12-31,21308
1,4,2015-12-31,21319
1,1,2015-12-31,21320
1,9,2015-12-31,21321
1,1,2015-12-31,21338
1,30,2015-12-31,21341
1,31,2015-12-31,21353
1,8,2015-12-31,21369
1,4,2015-12-31,21381
1,0,2015-12-31,21383
1,10,2015-12-31,21410
1,5,2015-12-31,21411
1,12,2015-12-31,21469
1,12,2015-12-31,21510
1,6,2015-12-31,21552
1,20,2015-12-31,21573
1,4,2015-12-31,21576
1,37,2015-12-31,21596
1,3,2015-12-31,21609
1,14,2015-12-31,21627
1,8,2015-12-31,21672
1,7,2015-12-31,21685
1,0,2015-12-31,21691
1,11,2015-12-31,21693
1,9,2015-12-31,21733
1,7,2015-12-31,21735
1,6,2015-12-31,21750
1,4,2015-12-31,21752
1,6,2015-12-31,21789
1,12,2015-12-31,21813
1,12,2015-12-31,21824
1,11,2015-12-31,21834
1,6,2015-12-31,21836
1,7,2015-12-31,21861
1,6,2015-12-31,21864
1,13,2015-12-31,21951
1,15,2015-12-31,21965
1,38,2015-12-31,21985
1,1,2015-12-31,22014
1,0,2015-12-31,22019
1,10,2015-12-31,22047
1,36,2015-12-31,22079
1,10,2015-12-31,22087
1,20,2015-12-31,22143
1,18,2015-12-31,22194
1,3,2015-12-31,22222
1,0,2015-12-31,22226
1,1,2015-12-31,22230
1,4,2015-12-31,22291
1,13,2015-12-31,22297
1,16,2015-12-31,22298
1,12,2015-12-31,22339
1,0,2015-12-31,22340
1,0,2015-12-31,22362
1,15,2015-12-31,22387
1,5,2015-12-31,22416
1,14,2015-12-31,22441
1,7,2015-12-31,22447
1,15,2015-12-31,22475
1,38,2015-12-31,22531
1,27,2015-12-31,22566
1,0,2015-12-31,22569
1,55,2015-12-31,22583
1,11,2015-12-31,22584
1,9,2015-12-31,22593
1,2,2015-12-31,22617
1,1,2015-12-31,22665
1,0,2015-12-31,22696
1,1,2015-12-31,22702
1,21,2015-12-31,22758
1,40,2015-12-31,22801
1,4,2015-12-31,22822
1,12,2015-12-31,22842
1,17,2015-12-31,22899
1,2,2015-12-31,22903
1,5,2015-12-31,22919
1,15,2015-12-31,22938
1,1,2015-12-31,22963
1,1,2015-12-31,23074
1,19,2015-12-31,23095
1,0,2015-12-31,23101
1,0,2015-12-31,23129
1,30,2015-12-31,23143
1,2,2015-12-31,23161
1,8,2015-12-31,23191
1,6,2015-12-31,23197
1,4,2015-12-31,23212
1,18,2015-12-31,23218
1,36,2015-12-31,23229
1,32,2015-12-31,23230
1,12,2015-12-31,23241
1,33,2015-12-31,23253
1,38,2015-12-31,23255
1,24,2015-12-31,23256
1,40,2015-12-31,23257
1,18,2015-12-31,23259
1,1,2015-12-31,23271
1,3,2015-12-31,23275
1,29,2015-12-31,23279
1,15,2015-12-31,23307
1,20,2015-12-31,23353
1,0,2015-12-31,23355
1,39,2015-12-31,23356
1,36,2015-12-31,23357
1,7,2015-12-31,23360
1,6,2015-12-31,23381
1,28,2015-12-31,23382
1,24,2015-12-31,23383
1,12,2015-12-31,23384
1,17,2015-12-31,23388
1,8,2015-12-31,23389
1,44,2015-12-31,23393
1,1,2015-12-31,23395
1,1,2015-12-31,23396
1,0,2015-12-31,23397
1,0,2015-12-31,23401
1,0,2015-12-31,23403
1,10,2015-12-31,23420
1,19,2015-12-31,23423
1,11,2015-12-31,23452
1,7,2015-12-31,23464
1,79,2015-12-31,23479
1,2,2015-12-31,23516
1,0,2015-12-31,23523
1,1,2015-12-31,23528
1,4,2015-12-31,23530
1,3,2015-12-31,23595
1,0,2015-12-31,23635
1,9,2015-12-31,23649
1,17,2015-12-31,23650
1,0,2015-12-31,23692
1,9,2015-12-31,23712
1,55,2015-12-31,23739
1,14,2015-12-31,23764
1,9,2015-12-31,23778
1,0,2015-12-31,23848
1,10,2015-12-31,23866
1,15,2015-12-31,23889
1,3,2015-12-31,23944
1,1,2015-12-31,23969
1,19,2015-12-31,23973
1,4,2015-12-31,23974
1,0,2015-12-31,23998
1,0,2015-12-31,24000
1,39,2015-12-31,24002
1,15,2015-12-31,24003
1,4,2015-12-31,24029
1,2,2015-12-31,24048
1,21,2015-12-31,24086
1,19,2015-12-31,24088
1,18,2015-12-31,24101
1,20,2015-12-31,24146
1,24,2015-12-31,24151
1,2,2015-12-31,24170
1,19,2015-12-31,24188
1,0,2015-12-31,24246
1,6,2015-12-31,24285
1,24,2015-12-31,24291
1,18,2015-12-31,24299
1,6,2015-12-31,24310
1,55,2015-12-31,24325
1,26,2015-12-31,24327
1,41,2015-12-31,24369
1,3,2015-12-31,24379
1,31,2015-12-31,24419
1,24,2015-12-31,24429
1,14,2015-12-31,24453
1,55,2015-12-31,24455
1,17,2015-12-31,24456
1,19,2015-12-31,24493
1,19,2015-12-31,24592
1,37,2015-12-31,24612
1,48,2015-12-31,24631
1,43,2015-12-31,24634
1,16,2015-12-31,24686
1,32,2015-12-31,24736
1,4,2015-12-31,24771
1,12,2015-12-31,24779
1,12,2015-12-31,24787
1,16,2015-12-31,24829
1,6,2015-12-31,24840
1,15,2015-12-31,24842
1,8,2015-12-31,24875
1,22,2015-12-31,24907
1,3,2015-12-31,24926
1,4,2015-12-31,24929
1,37,2015-12-31,24936
1,12,2015-12-31,24939
1,35,2015-12-31,25036
1,14,2015-12-31,25046
1,7,2015-12-31,25125
1,3,2015-12-31,25126
1,12,2015-12-31,25158
1,51,2015-12-31,25269
1,20,2015-12-31,25382
1,14,2015-12-31,25419
1,0,2015-12-31,25429
1,28,2015-12-31,25581
1,14,2015-12-31,25649
1,21,2015-12-31,25703
1,20,2015-12-31,25704
1,8,2015-12-31,25714
1,15,2015-12-31,25716
1,7,2015-12-31,25796
1,0,2015-12-31,25802
1,13,2015-12-31,25808
1,20,2015-12-31,25832
1,25,2015-12-31,25846
1,14,2015-12-31,25883
1,9,2015-12-31,25932
1,16,2015-12-31,25934
1,7,2015-12-31,25963
1,12,2015-12-31,25984
1,14,2015-12-31,25992
1,24,2015-12-31,25994
1,11,2015-12-31,26092
1,56,2015-12-31,26143
1,3,2015-12-31,26181
1,17,2015-12-31,26236
1,7,2015-12-31,26248
1,10,2015-12-31,26250
1,8,2015-12-31,26285
1,12,2015-12-31,26383
1,12,2015-12-31,26395
1,20,2015-12-31,26399
1,9,2015-12-31,26426
1,12,2015-12-31,26427
1,13,2015-12-31,26428
1,21,2015-12-31,26456
1,8,2015-12-31,26462
1,12,2015-12-31,26463
1,12,2015-12-31,26557
1,20,2015-12-31,26732
1,20,2015-12-31,26744
1,11,2015-12-31,26787
1,19,2015-12-31,26817
1,21,2015-12-31,26821
1,16,2015-12-31,26827
1,23,2015-12-31,26945
1,20,2015-12-31,26948
1,11,2015-12-31,26949
1,15,2015-12-31,26966
1,17,2015-12-31,27042
1,12,2015-12-31,27097
1,11,2015-12-31,27145
1,18,2015-12-31,27146
1,7,2015-12-31,27303
1,6,2015-12-31,27350
1,3,2015-12-31,27351
1,1,2015-12-31,27361
1,13,2015-12-31,27429
1,16,2015-12-31,27460
1,26,2015-12-31,27461
1,40,2015-12-31,27512
1,5,2015-12-31,27514
1,8,2015-12-31,27567
1,4,2015-12-31,27579
1,16,2015-12-31,27596
1,14,2015-12-31,27644
1,15,2015-12-31,27735
1,12,2015-12-31,27799
1,7,2015-12-31,27801
1,13,2015-12-31,27808
1,1,2015-12-31,27813
1,43,2015-12-31,27817
1,6,2015-12-31,27830
1,30,2015-12-31,27831
1,26,2015-12-31,27835
1,16,2015-12-31,27854
1,3,2015-12-31,27867
1,8,2015-12-31,27911
1,7,2015-12-31,27932
1,17,2015-12-31,28069
1,22,2015-12-31,28081
1,9,2015-12-31,28092
1,20,2015-12-31,28114
1,24,2015-12-31,28138
1,8,2015-12-31,28147
1,8,2015-12-31,28163
1,3,2015-12-31,28223
1,15,2015-12-31,28258
1,38,2015-12-31,28260
1,20,2015-12-31,28262
1,33,2015-12-31,28457
1,12,2015-12-31,28474
1,16,2015-12-31,28548
1,30,2015-12-31,28579
1,30,2015-12-31,28658
1,6,2015-12-31,28681
1,44,2015-12-31,28682
1,11,2015-12-31,28775
1,3,2015-12-31,28856
1,0,2015-12-31,28889
1,2,2015-12-31,28890
1,2,2015-12-31,28919
1,33,2015-12-31,28947
1,6,2015-12-31,29128
1,10,2015-12-31,29169
1,20,2015-12-31,29212
1,6,2015-12-31,29248
1,13,2015-12-31,29352
1,43,2015-12-31,29407
1,8,2015-12-31,29431
1,11,2015-12-31,29433
1,15,2015-12-31,29621
1,7,2015-12-31,29649
1,12,2015-12-31,29835
1,41,2015-12-31,29996
1,22,2015-12-31,30602
1,18,2015-12-31,30656
1,6,2015-12-31,30735
1,9,2015-12-31,31070
1,10,2015-12-31,31083
1,9,2015-12-31,31119
1,22,2015-12-31,31160
1,16,2015-12-31,31163
1,8,2015-12-31,31186
1,7,2015-12-31,31195
1,13,2015-12-31,31200
1,18,2015-12-31,31201
1,25,2015-12-31,31202
1,22,2015-12-31,31203
1,12,2015-12-31,31204
1,9,2015-12-31,31231
1,12,2015-12-31,31277
1,9,2015-12-31,31320
1,0,2015-12-31,31349
1,13,2015-12-31,31452
1,0,2015-12-31,31454
1,15,2015-12-31,31456
1,21,2015-12-31,31465
1,4,2015-12-31,31466
1,29,2015-12-31,31487
1,14,2015-12-31,31488
1,17,2015-12-31,31489
1,11,2015-12-31,31493
1,34,2015-12-31,31494
1,9,2015-12-31,31497
1,0,2015-12-31,31500
1,12,2015-12-31,31541
1,65,2015-12-31,31542
1,14,2015-12-31,31618
1,7,2015-12-31,31621
1,13,2015-12-31,31796
1,50,2015-12-31,31866
1,0,2015-12-31,31873
1,4,2015-12-31,31909
1,9,2015-12-31,31915
1,16,2015-12-31,31971
1,6,2015-12-31,32054
1,42,2015-12-31,32084
1,11,2015-12-31,32107
1,16,2015-12-31,32108
1,6,2015-12-31,32138
1,12,2015-12-31,32263
1,22,2015-12-31,32367
1,27,2015-12-31,32368
1,14,2015-12-31,32479
1,6,2015-12-31,32546
1,0,2015-12-31,32592
1,18,2015-12-31,32604
1,26,2015-12-31,32648
1,42,2015-12-31,32649
1,1,2015-12-31,32650
1,25,2015-12-31,32652
1,6,2015-12-31,32670
1,11,2015-12-31,32675
1,39,2015-12-31,32749
1,10,2015-12-31,32796
1,12,2015-12-31,32805
1,4,2015-12-31,32809
1,70,2015-12-31,32826
1,12,2015-12-31,32831
1,6,2015-12-31,32835
1,0,2015-12-31,32906
1,65,2015-12-31,32907
1,14,2015-12-31,32908
1,30,2015-12-31,32915
1,9,2015-12-31,32924
1,18,2015-12-31,32968
1,13,2015-12-31,32969
1,12,2015-12-31,32988
1,25,2015-12-31,32989
1,30,2015-12-31,33032
1,58,2015-12-31,33037
1,37,2015-12-31,33038
1,11,2015-12-31,33039
1,23,2015-12-31,33143
1,21,2015-12-31,33148
1,7,2015-12-31,33149
1,15,2015-12-31,33278
1,6,2015-12-31,33348
1,15,2015-12-31,33370
1,9,2015-12-31,33574
1,16,2015-12-31,33578
1,12,2015-12-31,33579
1,10,2015-12-31,33581
1,0,2015-12-31,33582
1,15,2015-12-31,33682
1,31,2015-12-31,33683
1,1,2015-12-31,33731
1,0,2015-12-31,33768
1,0,2015-12-31,33819
1,19,2015-12-31,33873
1,13,2015-12-31,33874
1,12,2015-12-31,33965
1,2,2015-12-31,33971
1,6,2015-12-31,33987
1,24,2015-12-31,33988
1,17,2015-12-31,34133
1,35,2015-12-31,34134
1,28,2015-12-31,34137
1,8,2015-12-31,34175
1,4,2015-12-31,34393
1,20,2015-12-31,34427
1,57,2015-12-31,34428
1,2,2015-12-31,34429
1,16,2015-12-31,34430
1,15,2015-12-31,34431
1,4,2015-12-31,34439
1,12,2015-12-31,34460
1,0,2015-12-31,34532
1,5,2015-12-31,34752
1,12,2015-12-31,34763
1,12,2015-12-31,34825
1,0,2015-12-31,34850
1,15,2015-12-31,34870
1,14,2015-12-31,34903
1,9,2015-12-31,34904
1,27,2015-12-31,34905
1,29,2015-12-31,34998
1,7,2015-12-31,35049
1,6,2015-12-31,35075
1,12,2015-12-31,35088
1,9,2015-12-31,35103
1,11,2015-12-31,35318
1,11,2015-12-31,35319
1,23,2015-12-31,35375
1,18,2015-12-31,35393
1,37,2015-12-31,35411
1,15,2015-12-31,35412
1,21,2015-12-31,35413
1,26,2015-12-31,35414
1,18,2015-12-31,35442
1,7,2015-12-31,35464
1,25,2015-12-31,35471
1,34,2015-12-31,35472
1,0,2015-12-31,35480
1,1,2015-12-31,35578
1,11,2015-12-31,35590
1,12,2015-12-31,35607
1,1,2015-12-31,35646
1,9,2015-12-31,35650
1,11,2015-12-31,35664
1,16,2015-12-31,35666
1,5,2015-12-31,35668
1,8,2015-12-31,35670
1,2,2015-12-31,35800
1,1,2015-12-31,35862
1,16,2015-12-31,35913
1,7,2015-12-31,35914
1,4,2015-12-31,35916
1,30,2015-12-31,35918
1,6,2015-12-31,35990
1,6,2015-12-31,36063
1,6,2015-12-31,36080
1,6,2015-12-31,36081
1,3,2015-12-31,36101
1,15,2015-12-31,36139
1,12,2015-12-31,36153
1,21,2015-12-31,36161
1,10,2015-12-31,36199
1,17,2015-12-31,36200
1,12,2015-12-31,36268
1,36,2015-12-31,36284
1,16,2015-12-31,36344
1,33,2015-12-31,36378
1,0,2015-12-31,36380
1,3,2015-12-31,36523
1,10,2015-12-31,36524
1,14,2015-12-31,36543
1,4,2015-12-31,36558
1,8,2015-12-31,36573
1,26,2015-12-31,36620
1,8,2015-12-31,36623
1,9,2015-12-31,36648
1,8,2015-12-31,36766
1,25,2015-12-31,36770
1,30,2015-12-31,36771
1,15,2015-12-31,36843
1,15,2015-12-31,36852
1,21,2015-12-31,36874
1,4,2015-12-31,37049
1,8,2015-12-31,37071
1,10,2015-12-31,37083
1,12,2015-12-31,37121
1,0,2015-12-31,37235
1,20,2015-12-31,37312
1,12,2015-12-31,37313
1,9,2015-12-31,37387
1,32,2015-12-31,37401
1,25,2015-12-31,37433
1,58,2015-12-31,37435
1,8,2015-12-31,37527
1,9,2015-12-31,37541
1,9,2015-12-31,37601
1,7,2015-12-31,37604
1,8,2015-12-31,37607
1,2,2015-12-31,37656
1,7,2015-12-31,37678
1,1,2015-12-31,37731
1,11,2015-12-31,37735
1,11,2015-12-31,37765
1,12,2015-12-31,37785
1,18,2015-12-31,37786
