StoreID,SalesQuantity,SalesDate,ItemId
2,1,1/16/2016,8233
2,2,1/28/2016,8233
2,3,1/1/2016,8236
2,6,1/2/2016,8236
2,3,1/3/2016,8236
2,4,1/9/2016,8236
2,4,1/12/2016,8236
2,1,1/13/2016,8236
2,3,1/14/2016,8236
2,2,1/15/2016,8236
2,8,1/16/2016,8236
2,2,1/19/2016,8236
2,1,1/21/2016,8236
2,4,1/22/2016,8236
2,1,1/23/2016,8236
2,1,1/27/2016,8236
2,3,1/31/2016,8236
2,2,1/7/2016,824
2,1,1/8/2016,824
2,1,1/10/2016,824
2,1,1/19/2016,824
2,2,1/21/2016,824
2,1,1/22/2016,824
2,1,1/25/2016,824
2,1,1/28/2016,824
2,2,1/3/2016,825
2,1,1/15/2016,825
2,1,1/10/2016,8258
2,1,1/14/2016,8258
2,1,1/16/2016,8258
2,1,1/23/2016,8258
2,1,1/12/2016,8262
2,1,1/16/2016,8262
2,1,1/18/2016,8262
2,1,1/19/2016,8262
2,2,1/8/2016,8264
2,2,1/23/2016,8264
2,2,1/25/2016,8264
2,2,1/5/2016,8265
2,1,1/6/2016,8265
2,1,1/7/2016,8265
2,1,1/8/2016,8265
2,1,1/15/2016,8265
2,2,1/22/2016,8265
2,1,1/23/2016,8265
2,1,1/27/2016,8265
2,1,1/30/2016,8265
2,1,1/8/2016,8267
2,1,1/18/2016,8267
2,2,1/29/2016,8267
2,1,1/30/2016,827
2,1,1/2/2016,8275
2,1,1/28/2016,8275
2,1,1/29/2016,8275
2,2,1/1/2016,8280
2,2,1/17/2016,8280
2,1,1/22/2016,8280
2,1,1/23/2016,8280
2,1,1/3/2016,8288
2,2,1/8/2016,8288
2,2,1/9/2016,8288
2,1,1/13/2016,8288
2,2,1/22/2016,8288
2,2,1/25/2016,8288
2,1,1/28/2016,8288
2,2,1/31/2016,8288
2,1,1/2/2016,8296
2,2,1/6/2016,8296
2,1,1/7/2016,8296
2,1,1/9/2016,8296
2,1,1/25/2016,8296
2,2,1/20/2016,831
2,1,1/29/2016,831
2,1,1/3/2016,8312
2,1,1/24/2016,8312
2,1,1/26/2016,8312
2,1,1/16/2016,8322
2,1,1/9/2016,8323
2,1,1/16/2016,8323
2,1,1/30/2016,8323
2,1,1/5/2016,8329
2,2,1/14/2016,8329
2,1,1/17/2016,8329
2,1,1/20/2016,8329
2,3,1/21/2016,8329
2,3,1/26/2016,8329
2,2,1/29/2016,8329
2,1,1/30/2016,8329
2,3,1/31/2016,8329
2,1,1/8/2016,8338
2,1,1/24/2016,8338
2,1,1/30/2016,8338
2,1,1/1/2016,8339
2,2,1/2/2016,8339
2,2,1/6/2016,8339
2,1,1/8/2016,8339
2,1,1/15/2016,8339
2,1,1/24/2016,8339
2,2,1/28/2016,8339
2,1,1/2/2016,8342
2,1,1/8/2016,8342
2,1,1/14/2016,8342
2,1,1/21/2016,8342
2,1,1/29/2016,8342
2,1,1/30/2016,8342
2,1,1/6/2016,8345
2,1,1/16/2016,8345
2,1,1/19/2016,8345
2,1,1/26/2016,8345
2,3,1/30/2016,8346
2,1,1/20/2016,8351
2,1,1/2/2016,8358
2,1,1/8/2016,8358
2,1,1/9/2016,8358
2,1,1/12/2016,8358
2,1,1/15/2016,8358
2,1,1/16/2016,8358
2,4,1/30/2016,8358
2,4,1/2/2016,8361
2,1,1/18/2016,8361
2,1,1/26/2016,8361
2,4,1/30/2016,8361
2,1,1/2/2016,8366
2,1,1/8/2016,8366
2,2,1/9/2016,8366
2,1,1/29/2016,8366
2,1,1/8/2016,8369
2,1,1/30/2016,8369
2,1,1/9/2016,8370
2,1,1/16/2016,8370
2,1,1/17/2016,8370
2,1,1/24/2016,8370
2,1,1/25/2016,8370
2,1,1/29/2016,8370
2,1,1/3/2016,8379
2,1,1/4/2016,8379
2,1,1/15/2016,8379
2,1,1/29/2016,8379
2,1,1/5/2016,8386
2,2,1/18/2016,8386
2,1,1/23/2016,8386
2,1,1/29/2016,8386
2,1,1/10/2016,8387
2,1,1/19/2016,8387
2,1,1/23/2016,8387
2,1,1/29/2016,8387
2,2,1/31/2016,8387
2,1,1/23/2016,8393
2,1,1/17/2016,8395
2,1,1/24/2016,8395
2,1,1/26/2016,8395
2,1,1/30/2016,8398
2,2,1/7/2016,8408
2,1,1/16/2016,8408
2,1,1/18/2016,8408
2,1,1/25/2016,8408
2,6,1/26/2016,8408
2,1,1/2/2016,8413
2,1,1/9/2016,8413
2,1,1/15/2016,8413
2,1,1/22/2016,8413
2,2,1/31/2016,8413
2,1,1/3/2016,8420
2,3,1/1/2016,8421
2,1,1/4/2016,8421
2,1,1/9/2016,8421
2,2,1/10/2016,8421
2,2,1/11/2016,8421
2,2,1/14/2016,8421
2,2,1/19/2016,8421
2,2,1/29/2016,8421
2,3,1/30/2016,8421
2,1,1/30/2016,8424
2,1,1/10/2016,8440
2,1,1/14/2016,8440
2,1,1/15/2016,8440
2,1,1/16/2016,8440
2,1,1/22/2016,8440
2,1,1/23/2016,8440
2,1,1/1/2016,8441
2,1,1/2/2016,8441
2,1,1/9/2016,8441
2,1,1/11/2016,8441
2,1,1/12/2016,8441
2,2,1/23/2016,8441
2,1,1/24/2016,8441
2,1,1/29/2016,8441
2,1,1/9/2016,8442
2,1,1/23/2016,8442
2,1,1/30/2016,8442
2,1,1/24/2016,8443
2,1,1/29/2016,8443
2,1,1/9/2016,8447
2,1,1/3/2016,8448
2,1,1/23/2016,8448
2,2,1/29/2016,8448
2,1,1/30/2016,8448
2,1,1/4/2016,8450
2,1,1/17/2016,8450
2,1,1/23/2016,8450
2,2,1/31/2016,8450
2,1,1/2/2016,8451
2,1,1/3/2016,8451
2,1,1/4/2016,8451
2,1,1/5/2016,8451
2,3,1/6/2016,8451
2,2,1/7/2016,8451
2,1,1/8/2016,8451
2,2,1/9/2016,8451
2,1,1/14/2016,8451
2,5,1/15/2016,8451
2,2,1/16/2016,8451
2,1,1/24/2016,8451
2,1,1/25/2016,8451
2,1,1/26/2016,8451
2,1,1/28/2016,8451
2,1,1/30/2016,8451
2,1,1/16/2016,8452
2,1,1/17/2016,8452
2,1,1/31/2016,8452
2,1,1/31/2016,8455
2,1,1/5/2016,8462
2,1,1/8/2016,8462
2,1,1/10/2016,8462
2,2,1/2/2016,8469
2,1,1/22/2016,8469
2,1,1/29/2016,8469
2,1,1/1/2016,8472
2,1,1/2/2016,8472
2,1,1/29/2016,8472
2,1,1/8/2016,8473
2,1,1/14/2016,8473
2,1,1/22/2016,8473
2,1,1/26/2016,8473
2,1,1/29/2016,8473
2,1,1/20/2016,8474
2,1,1/23/2016,8476
2,1,1/29/2016,8476
2,1,1/2/2016,8480
2,1,1/9/2016,8480
2,3,1/10/2016,8480
2,1,1/13/2016,8480
2,1,1/15/2016,8480
2,1,1/20/2016,8480
2,1,1/24/2016,8480
2,20,1/25/2016,8480
2,4,1/31/2016,8480
2,2,1/9/2016,8482
2,1,1/16/2016,8482
2,1,1/23/2016,8482
2,2,1/27/2016,8482
2,3,1/31/2016,8482
2,1,1/3/2016,8485
2,1,1/4/2016,8485
2,1,1/9/2016,8485
2,1,1/15/2016,8485
2,1,1/21/2016,8485
2,1,1/22/2016,8485
2,1,1/25/2016,8491
2,1,1/30/2016,8491
2,2,1/6/2016,8496
2,1,1/12/2016,8496
2,1,1/16/2016,8496
2,1,1/20/2016,8496
2,1,1/28/2016,8496
2,1,1/30/2016,8496
2,3,1/31/2016,8496
2,1,1/8/2016,8497
2,1,1/14/2016,8497
2,3,1/15/2016,8497
2,1,1/17/2016,8497
2,1,1/19/2016,8497
2,1,1/30/2016,8497
2,5,1/2/2016,8498
2,3,1/3/2016,8498
2,2,1/17/2016,8498
2,1,1/20/2016,8498
2,2,1/26/2016,8498
2,2,1/29/2016,8498
2,1,1/17/2016,8500
2,1,1/26/2016,8500
2,7,1/2/2016,8504
2,10,1/3/2016,8504
2,1,1/6/2016,8504
2,6,1/7/2016,8504
2,1,1/9/2016,8504
2,1,1/12/2016,8504
2,3,1/13/2016,8504
2,1,1/15/2016,8504
2,1,1/21/2016,8504
2,8,1/27/2016,8504
2,2,1/6/2016,8506
2,2,1/17/2016,8506
2,1,1/29/2016,8506
2,2,1/1/2016,8512
2,4,1/2/2016,8512
2,2,1/3/2016,8512
2,1,1/7/2016,8512
2,1,1/8/2016,8512
2,1,1/9/2016,8512
2,5,1/10/2016,8512
2,3,1/13/2016,8512
2,6,1/15/2016,8512
2,2,1/16/2016,8512
2,1,1/17/2016,8512
2,1,1/18/2016,8512
2,3,1/19/2016,8512
2,6,1/21/2016,8512
2,3,1/22/2016,8512
2,5,1/23/2016,8512
2,3,1/24/2016,8512
2,1,1/25/2016,8512
2,1,1/27/2016,8512
2,3,1/28/2016,8512
2,4,1/29/2016,8512
2,4,1/30/2016,8512
2,2,1/31/2016,8512
2,1,1/10/2016,8513
2,1,1/18/2016,8513
2,4,1/19/2016,8513
2,1,1/21/2016,8513
2,1,1/22/2016,8513
2,1,1/28/2016,8513
2,1,1/29/2016,8513
2,1,1/31/2016,8513
2,3,1/4/2016,8517
2,1,1/7/2016,8517
2,6,1/8/2016,8517
2,1,1/9/2016,8517
2,1,1/17/2016,8517
2,2,1/23/2016,8517
2,1,1/24/2016,8517
2,1,1/30/2016,8517
2,1,1/8/2016,8526
2,1,1/21/2016,8526
2,1,1/31/2016,8526
2,1,1/7/2016,8537
2,1,1/14/2016,8537
2,1,1/17/2016,8537
2,1,1/22/2016,8537
2,1,1/29/2016,8537
2,1,1/2/2016,854
2,1,1/24/2016,854
2,1,1/7/2016,8562
2,1,1/17/2016,8562
2,1,1/23/2016,8562
2,1,1/28/2016,8562
2,1,1/7/2016,8565
2,1,1/2/2016,857
2,1,1/3/2016,857
2,1,1/8/2016,857
2,1,1/12/2016,857
2,2,1/15/2016,857
2,1,1/22/2016,857
2,2,1/23/2016,857
2,1,1/9/2016,8576
2,1,1/11/2016,8576
2,1,1/19/2016,8576
2,1,1/20/2016,8576
2,1,1/21/2016,8576
2,1,1/22/2016,8576
2,1,1/26/2016,8576
2,1,1/2/2016,858
2,1,1/15/2016,858
2,6,1/17/2016,858
2,1,1/29/2016,858
2,1,1/8/2016,859
2,1,1/10/2016,859
2,2,1/20/2016,859
2,1,1/24/2016,859
2,1,1/1/2016,8590
2,1,1/4/2016,8590
2,1,1/6/2016,8590
2,1,1/9/2016,8590
2,1,1/12/2016,8590
2,1,1/18/2016,8590
2,1,1/19/2016,8590
2,1,1/20/2016,8590
2,1,1/22/2016,8590
2,2,1/24/2016,8590
2,1,1/27/2016,8590
2,1,1/29/2016,8590
2,1,1/2/2016,8599
2,2,1/8/2016,8599
2,1,1/11/2016,8599
2,1,1/16/2016,8599
2,1,1/18/2016,8599
2,1,1/22/2016,8599
2,1,1/23/2016,8599
2,1,1/30/2016,8599
2,1,1/14/2016,8606
2,17,1/15/2016,8606
2,2,1/16/2016,8606
2,5,1/21/2016,8606
2,14,1/22/2016,8606
2,9,1/23/2016,8606
2,2,1/24/2016,8606
2,3,1/26/2016,8606
2,6,1/27/2016,8606
2,3,1/28/2016,8606
2,11,1/29/2016,8606
2,2,1/30/2016,8606
2,8,1/31/2016,8606
2,1,1/6/2016,8609
2,1,1/9/2016,8609
2,2,1/16/2016,8609
2,1,1/21/2016,8609
2,1,1/23/2016,8609
2,2,1/24/2016,8609
2,1,1/25/2016,8609
2,3,1/28/2016,8609
2,1,1/24/2016,8612
2,1,1/30/2016,8612
2,1,1/15/2016,8617
2,1,1/18/2016,8617
2,1,1/22/2016,8617
2,1,1/27/2016,8617
2,1,1/2/2016,8619
2,2,1/5/2016,8619
2,1,1/9/2016,8619
2,4,1/15/2016,8619
2,1,1/16/2016,8619
2,1,1/18/2016,8619
2,1,1/19/2016,8619
2,1,1/27/2016,8619
2,1,1/29/2016,8619
2,3,1/2/2016,8620
2,1,1/4/2016,8620
2,1,1/11/2016,8620
2,12,1/17/2016,8620
2,1,1/23/2016,8620
2,1,1/25/2016,8620
2,1,1/27/2016,8622
2,1,1/28/2016,8622
2,1,1/14/2016,8623
2,2,1/25/2016,8623
2,2,1/1/2016,8626
2,2,1/5/2016,8626
2,1,1/6/2016,8626
2,2,1/9/2016,8626
2,2,1/17/2016,8626
2,2,1/23/2016,8626
2,2,1/28/2016,8626
2,1,1/8/2016,8627
2,1,1/9/2016,8627
2,2,1/10/2016,8627
2,1,1/13/2016,8627
2,4,1/29/2016,8627
2,6,1/30/2016,8627
2,4,1/31/2016,8627
2,1,1/2/2016,8628
2,3,1/5/2016,8628
2,3,1/10/2016,8628
2,1,1/14/2016,8628
2,1,1/16/2016,8628
2,3,1/18/2016,8628
2,3,1/21/2016,8628
2,3,1/24/2016,8628
2,1,1/28/2016,8628
2,1,1/30/2016,8628
2,4,1/31/2016,8628
2,2,1/3/2016,8630
2,1,1/6/2016,8630
2,1,1/7/2016,8630
2,1,1/14/2016,8630
2,2,1/28/2016,8630
2,1,1/3/2016,8653
2,1,1/6/2016,8653
2,1,1/12/2016,8653
2,1,1/15/2016,8653
2,2,1/18/2016,8653
2,1,1/20/2016,8653
2,1,1/23/2016,8653
2,2,1/24/2016,8653
2,2,1/30/2016,8653
2,2,1/31/2016,8653
2,1,1/7/2016,8654
2,1,1/10/2016,8654
2,1,1/15/2016,8654
2,1,1/23/2016,8654
2,12,1/13/2016,8655
2,1,1/16/2016,8655
2,1,1/20/2016,8655
2,1,1/24/2016,8655
2,1,1/22/2016,8658
2,1,1/30/2016,8658
2,2,1/8/2016,8660
2,3,1/16/2016,8660
2,1,1/19/2016,8660
2,1,1/20/2016,8660
2,1,1/21/2016,8660
2,1,1/30/2016,8660
2,1,1/31/2016,8660
2,2,1/22/2016,8664
2,1,1/27/2016,8664
2,1,1/24/2016,8670
2,1,1/30/2016,8671
2,2,1/3/2016,8673
2,1,1/30/2016,8673
2,1,1/2/2016,8677
2,1,1/31/2016,8677
2,1,1/1/2016,8678
2,3,1/3/2016,8678
2,8,1/6/2016,8678
2,3,1/8/2016,8678
2,14,1/10/2016,8678
2,1,1/15/2016,8678
2,1,1/22/2016,8678
2,3,1/23/2016,8678
2,1,1/24/2016,8678
2,1,1/25/2016,8678
2,2,1/28/2016,8678
2,4,1/30/2016,8678
2,1,1/31/2016,8678
2,1,1/1/2016,8680
2,4,1/2/2016,8680
2,2,1/3/2016,8680
2,3,1/6/2016,8680
2,2,1/7/2016,8680
2,8,1/8/2016,8680
2,1,1/9/2016,8680
2,7,1/10/2016,8680
2,3,1/11/2016,8680
2,1,1/12/2016,8680
2,1,1/13/2016,8680
2,10,1/14/2016,8680
2,3,1/15/2016,8680
2,1,1/16/2016,8680
2,3,1/19/2016,8680
2,8,1/21/2016,8680
2,2,1/22/2016,8680
2,1,1/23/2016,8680
2,6,1/24/2016,8680
2,13,1/25/2016,8680
2,7,1/26/2016,8680
2,3,1/29/2016,8680
2,3,1/30/2016,8680
2,1,1/7/2016,8691
2,1,1/13/2016,8691
2,1,1/18/2016,8691
2,1,1/23/2016,8691
2,1,1/25/2016,8691
2,1,1/30/2016,8691
2,2,1/31/2016,8691
2,1,1/2/2016,8693
2,1,1/8/2016,8693
2,2,1/9/2016,8693
2,1,1/11/2016,8693
2,1,1/25/2016,8693
2,2,1/29/2016,8693
2,1,1/8/2016,8694
2,1,1/15/2016,8694
2,1,1/26/2016,8694
2,1,1/10/2016,870
2,1,1/14/2016,870
2,2,1/18/2016,870
2,1,1/26/2016,870
2,2,1/28/2016,870
2,1,1/1/2016,8700
2,1,1/22/2016,8700
2,1,1/27/2016,8700
2,1,1/3/2016,8725
2,1,1/7/2016,8725
2,2,1/2/2016,8726
2,2,1/5/2016,8726
2,6,1/8/2016,8726
2,2,1/11/2016,8726
2,2,1/12/2016,8726
2,2,1/15/2016,8726
2,5,1/16/2016,8726
2,4,1/17/2016,8726
2,1,1/18/2016,8726
2,1,1/19/2016,8726
2,4,1/22/2016,8726
2,2,1/23/2016,8726
2,1,1/25/2016,8726
2,2,1/29/2016,8726
2,6,1/30/2016,8726
2,1,1/31/2016,8726
2,1,1/10/2016,8727
2,1,1/23/2016,8727
2,1,1/29/2016,8727
2,1,1/31/2016,8728
2,1,1/7/2016,8730
2,3,1/9/2016,8730
2,2,1/13/2016,8730
2,1,1/14/2016,8730
2,2,1/15/2016,8730
2,1,1/20/2016,8730
2,1,1/22/2016,8730
2,1,1/24/2016,8730
2,2,1/28/2016,8730
2,1,1/29/2016,8730
2,8,1/31/2016,8730
2,2,1/2/2016,8737
2,3,1/9/2016,8737
2,1,1/28/2016,8737
2,2,1/30/2016,8737
2,2,1/31/2016,8737
2,1,1/16/2016,8741
2,1,1/22/2016,8741
2,1,1/24/2016,8741
2,1,1/10/2016,8744
2,1,1/16/2016,8744
2,1,1/25/2016,8744
2,2,1/2/2016,8746
2,2,1/5/2016,8746
2,5,1/7/2016,8746
2,4,1/8/2016,8746
2,7,1/9/2016,8746
2,1,1/12/2016,8746
2,10,1/15/2016,8746
2,1,1/19/2016,8746
2,2,1/22/2016,8746
2,1,1/23/2016,8746
2,1,1/30/2016,8746
2,2,1/31/2016,8746
2,1,1/12/2016,8749
2,1,1/8/2016,875
2,2,1/19/2016,875
2,1,1/29/2016,876
2,2,1/8/2016,8761
2,1,1/9/2016,8761
2,1,1/13/2016,8761
2,1,1/15/2016,8761
2,1,1/16/2016,8761
2,1,1/26/2016,8761
2,1,1/29/2016,8761
2,2,1/3/2016,8778
2,6,1/7/2016,8778
2,1,1/10/2016,8778
2,2,1/15/2016,8778
2,1,1/17/2016,8778
2,1,1/22/2016,8778
2,2,1/2/2016,8780
2,1,1/18/2016,8780
2,1,1/23/2016,8780
2,1,1/27/2016,8780
2,1,1/29/2016,8780
2,3,1/4/2016,8781
2,2,1/6/2016,8781
2,2,1/7/2016,8781
2,1,1/8/2016,8781
2,2,1/10/2016,8781
2,4,1/12/2016,8781
2,3,1/14/2016,8781
2,2,1/16/2016,8781
2,2,1/19/2016,8781
2,2,1/20/2016,8781
2,2,1/21/2016,8781
2,1,1/23/2016,8781
2,2,1/27/2016,8781
2,1,1/28/2016,8781
2,9,1/31/2016,8781
2,2,1/15/2016,8787
2,1,1/4/2016,8788
2,2,1/5/2016,8788
2,2,1/7/2016,8788
2,1,1/8/2016,8788
2,1,1/9/2016,8788
2,2,1/14/2016,8788
2,6,1/15/2016,8788
2,3,1/18/2016,8788
2,1,1/21/2016,8788
2,7,1/22/2016,8788
2,2,1/25/2016,8788
2,4,1/26/2016,8788
2,2,1/28/2016,8788
2,2,1/29/2016,8788
2,2,1/30/2016,8788
2,1,1/7/2016,8790
2,1,1/11/2016,8790
2,1,1/12/2016,8790
2,1,1/15/2016,8790
2,1,1/18/2016,8790
2,1,1/26/2016,8790
2,2,1/29/2016,8790
2,3,1/31/2016,8790
2,1,1/11/2016,8808
2,2,1/15/2016,8808
2,1,1/23/2016,8808
2,1,1/26/2016,8808
2,1,1/28/2016,8808
2,3,1/1/2016,8815
2,1,1/7/2016,8815
2,1,1/9/2016,8815
2,12,1/19/2016,8815
2,3,1/29/2016,8815
2,3,1/31/2016,8815
2,2,1/6/2016,8819
2,2,1/9/2016,8819
2,1,1/11/2016,8819
2,1,1/19/2016,8819
2,1,1/21/2016,8819
2,3,1/27/2016,8819
2,1,1/30/2016,8819
2,5,1/1/2016,8822
2,9,1/2/2016,8822
2,1,1/3/2016,8822
2,1,1/4/2016,8822
2,5,1/7/2016,8822
2,4,1/9/2016,8822
2,5,1/12/2016,8822
2,2,1/15/2016,8822
2,12,1/17/2016,8822
2,5,1/22/2016,8822
2,3,1/24/2016,8822
2,1,1/25/2016,8822
2,5,1/26/2016,8822
2,4,1/28/2016,8822
2,3,1/30/2016,8822
2,3,1/6/2016,8823
2,1,1/19/2016,8823
2,1,1/21/2016,8823
2,1,1/27/2016,8823
2,1,1/29/2016,8823
2,1,1/2/2016,8837
2,1,1/3/2016,8837
2,3,1/8/2016,8837
2,1,1/10/2016,8837
2,1,1/17/2016,8837
2,3,1/18/2016,8837
2,2,1/20/2016,8837
2,4,1/21/2016,8837
2,1,1/24/2016,8837
2,4,1/28/2016,8837
2,2,1/29/2016,8837
2,2,1/31/2016,8837
2,1,1/1/2016,8838
2,1,1/11/2016,8838
2,2,1/17/2016,8838
2,2,1/21/2016,8838
2,1,1/29/2016,8838
2,1,1/30/2016,8838
2,1,1/31/2016,8838
2,3,1/2/2016,8840
2,1,1/3/2016,8840
2,1,1/4/2016,8840
2,3,1/8/2016,8840
2,2,1/11/2016,8840
2,1,1/19/2016,8840
2,1,1/20/2016,8840
2,1,1/22/2016,8840
2,2,1/23/2016,8840
2,1,1/26/2016,8840
2,1,1/14/2016,8892
2,1,1/15/2016,8892
2,1,1/17/2016,8892
2,7,1/18/2016,8892
2,1,1/31/2016,8892
2,1,1/3/2016,8893
2,1,1/6/2016,8893
2,2,1/7/2016,8893
2,1,1/21/2016,8893
2,2,1/29/2016,8897
2,1,1/2/2016,8898
2,1,1/3/2016,8898
2,10,1/6/2016,8898
2,1,1/27/2016,8898
2,4,1/31/2016,8898
2,1,1/17/2016,8905
2,1,1/28/2016,8905
2,1,1/6/2016,892
2,1,1/3/2016,8921
2,1,1/23/2016,8921
2,1,1/30/2016,8921
2,2,1/6/2016,8922
2,1,1/18/2016,8922
2,2,1/22/2016,8922
2,1,1/24/2016,8922
2,1,1/23/2016,8943
2,1,1/23/2016,8958
2,1,1/29/2016,8958
2,2,1/6/2016,8961
2,7,1/8/2016,8961
2,5,1/15/2016,8961
2,2,1/18/2016,8961
2,4,1/23/2016,8961
2,3,1/24/2016,8961
2,2,1/28/2016,8961
2,3,1/29/2016,8961
2,2,1/31/2016,8961
2,1,1/13/2016,8965
2,4,1/13/2016,8970
2,2,1/16/2016,8970
2,1,1/8/2016,8978
2,1,1/20/2016,8978
2,1,1/15/2016,903
2,1,1/16/2016,903
2,1,1/16/2016,9092
2,6,1/2/2016,9109
2,1,1/9/2016,9109
2,1,1/11/2016,9109
2,1,1/14/2016,9109
2,6,1/22/2016,9109
2,1,1/23/2016,9109
2,5,1/25/2016,9109
2,2,1/30/2016,9115
2,1,1/2/2016,9118
2,4,1/9/2016,9118
2,1,1/11/2016,9118
2,1,1/17/2016,9118
2,1,1/20/2016,9118
2,3,1/24/2016,9118
2,2,1/25/2016,9118
2,2,1/29/2016,9118
2,2,1/31/2016,9118
2,1,1/22/2016,9129
2,1,1/23/2016,9129
2,1,1/24/2016,9129
2,1,1/29/2016,9129
2,1,1/30/2016,9129
2,1,1/25/2016,9136
2,1,1/30/2016,9136
2,2,1/25/2016,9145
2,12,1/29/2016,9145
2,1,1/4/2016,9191
2,1,1/7/2016,9256
2,2,1/15/2016,9256
2,1,1/30/2016,9256
2,1,1/31/2016,9256
2,1,1/16/2016,934
2,1,1/2/2016,9360
2,1,1/29/2016,9361
2,1,1/2/2016,938
2,1,1/8/2016,938
2,1,1/13/2016,938
2,1,1/17/2016,938
2,2,1/21/2016,938
2,1,1/31/2016,9388
2,1,1/24/2016,942
2,2,1/1/2016,966
2,1,1/22/2016,966
2,1,1/29/2016,966
2,1,1/2/2016,970
2,2,1/7/2016,970
2,2,1/19/2016,970
2,1,1/1/2016,984
2,1,1/3/2016,984
2,1,1/18/2016,984
2,2,1/24/2016,984
2,3,1/26/2016,984
2,2,1/30/2016,984
1,6,2/13/2016,10021
1,4,2/13/2016,10030
1,2,2/9/2016,1004
1,3,2/10/2016,1004
1,1,2/11/2016,1004
1,1,2/16/2016,1004
1,1,2/17/2016,1004
1,1,2/20/2016,1004
1,1,2/22/2016,1004
1,1,2/23/2016,1004
1,1,2/25/2016,1004
1,1,2/5/2016,1005
1,1,2/7/2016,1005
1,1,2/9/2016,1005
1,1,2/14/2016,1005
1,1,2/17/2016,1005
1,1,2/18/2016,1005
1,4,2/6/2016,10051
1,3,2/3/2016,10058
1,6,2/5/2016,10058
1,9,2/6/2016,10058
1,6,2/7/2016,10058
1,1,2/11/2016,10058
1,14,2/12/2016,10058
1,9,2/13/2016,10058
1,3,2/14/2016,10058
1,2,2/15/2016,10058
1,1,2/18/2016,10058
1,2,2/19/2016,10058
1,3,2/20/2016,10058
1,5,2/22/2016,10058
1,3,2/23/2016,10058
1,1,2/24/2016,10058
1,3,2/25/2016,10058
1,2,2/26/2016,10058
1,4,2/27/2016,10058
1,2,2/28/2016,10058
1,1,2/7/2016,10062
1,3,2/8/2016,10062
1,2,2/11/2016,10062
1,2,2/13/2016,10062
1,1,2/14/2016,10062
1,1,2/17/2016,10062
1,1,2/20/2016,10062
1,2,2/28/2016,10062
1,1,2/12/2016,1012
1,1,2/14/2016,1013
1,1,2/11/2016,1019
1,1,2/5/2016,1022
1,5,2/16/2016,1022
1,3,2/12/2016,10227
1,2,2/19/2016,10227
1,3,2/26/2016,10227
1,1,2/27/2016,10227
1,1,2/7/2016,1023
1,24,2/8/2016,1023
1,19,2/11/2016,1023
1,2,2/4/2016,10236
1,2,2/5/2016,10236
1,1,2/6/2016,10236
1,1,2/13/2016,10236
1,12,2/22/2016,10236
1,1,2/27/2016,10236
1,2,2/1/2016,10238
1,2,2/2/2016,10238
1,2,2/9/2016,10238
1,1,2/12/2016,10238
1,3,2/13/2016,10238
1,4,2/18/2016,10238
1,1,2/20/2016,10238
1,3,2/26/2016,10238
1,5,2/27/2016,10238
1,1,2/11/2016,10239
1,2,2/12/2016,10239
1,1,2/15/2016,10239
1,1,2/20/2016,10239
1,1,2/22/2016,10239
1,1,2/26/2016,10239
1,2,2/27/2016,10239
1,1,2/1/2016,1024
1,1,2/2/2016,1024
1,15,2/11/2016,1024
1,1,2/29/2016,10254
1,1,2/9/2016,10264
1,1,2/19/2016,10264
1,1,2/25/2016,10264
1,1,2/5/2016,10266
1,1,2/12/2016,10266
1,2,2/18/2016,10266
1,2,2/19/2016,10266
1,3,2/20/2016,10266
1,1,2/27/2016,10266
1,1,2/15/2016,10267
1,6,2/20/2016,10267
1,2,2/16/2016,1029
1,1,2/4/2016,10296
1,2,2/11/2016,10296
1,3,2/12/2016,10296
1,1,2/19/2016,10296
1,2,2/20/2016,10296
1,1,2/21/2016,10296
1,2,2/26/2016,10296
1,1,2/27/2016,10296
1,1,2/28/2016,10296
1,6,2/16/2016,1030
1,1,2/12/2016,1033
1,1,2/21/2016,1033
1,1,2/4/2016,10357
1,1,2/5/2016,10357
1,2,2/6/2016,10357
1,2,2/10/2016,10357
1,3,2/19/2016,10357
1,2,2/20/2016,10357
1,2,2/22/2016,10357
1,6,2/28/2016,10357
1,2,2/3/2016,1039
1,1,2/6/2016,1039
1,1,2/7/2016,1039
1,2,2/12/2016,1039
1,1,2/13/2016,1039
1,1,2/14/2016,1039
1,1,2/15/2016,1039
1,1,2/16/2016,1039
1,1,2/20/2016,1039
1,2,2/27/2016,1039
1,1,2/3/2016,10420
1,1,2/4/2016,10420
1,1,2/5/2016,10420
1,1,2/11/2016,10420
1,1,2/12/2016,10420
1,1,2/13/2016,10420
1,3,2/18/2016,10420
1,1,2/19/2016,10420
1,2,2/20/2016,10420
1,1,2/21/2016,10420
1,1,2/22/2016,10420
1,1,2/26/2016,10420
1,1,2/27/2016,10420
1,1,2/28/2016,10420
1,2,2/1/2016,10421
1,1,2/6/2016,10421
1,1,2/10/2016,10421
1,1,2/11/2016,10421
1,4,2/12/2016,10421
1,1,2/14/2016,10421
1,1,2/22/2016,10421
1,1,2/23/2016,10421
1,2,2/24/2016,10421
1,1,2/27/2016,10421
1,1,2/5/2016,10443
1,1,2/19/2016,10443
1,1,2/24/2016,10443
1,1,2/27/2016,10443
1,1,2/1/2016,10451
1,2,2/11/2016,10451
1,2,2/13/2016,10451
1,2,2/19/2016,10451
1,1,2/25/2016,10451
1,1,2/29/2016,10451
