StoreID,PODate,ReceivingDate,Quantity,ItemId
1,2016-07-11,2016-07-18,12,4884
2,2016-07-11,2016-07-18,5,3630
2,2016-07-11,2016-07-21,6,3427
1,2016-07-11,2016-07-18,12,8015
2,2016-07-11,2016-07-21,12,3656
1,2016-07-11,2016-07-22,6,3427
2,2016-07-11,2016-07-21,12,15146
1,2016-07-11,2016-07-18,6,8112
2,2016-07-11,2016-07-22,3,3680
1,2016-07-11,2016-07-22,11,3694
1,2016-07-11,2016-07-22,6,3680
1,2016-07-11,2016-07-19,11,3938
1,2016-07-11,2016-07-18,12,4904
1,2016-07-11,2016-07-22,5,8112
2,2016-07-11,2016-07-21,11,3694
2,2016-07-11,2016-07-22,14,8112
2,2016-07-11,2016-07-18,13,8112
1,2016-07-11,2016-07-18,6,3427
1,2016-07-11,2016-07-19,5,3630
2,2016-07-11,2016-07-21,4,3630
2,2016-07-11,2016-07-21,118,3574
2,2016-07-11,2016-07-22,6,3630
1,2016-07-11,2016-07-22,5,3630
1,2016-07-13,2016-07-18,6,35914
2,2016-07-13,2016-07-21,29,17177
1,2016-07-13,2016-07-18,3,41252
1,2016-07-13,2016-07-22,6,33039
1,2016-07-13,2016-07-18,14,16837
2,2016-07-13,2016-07-21,1,32648
1,2016-07-13,2016-07-22,12,23523
1,2016-07-13,2016-07-23,4,41254
2,2016-07-13,2016-07-18,12,6563
1,2016-07-13,2016-07-23,3,42789
2,2016-07-13,2016-07-21,15,16837
2,2016-07-13,2016-07-22,8,17176
2,2016-07-13,2016-07-21,12,17865
1,2016-07-13,2016-07-22,2,41252
1,2016-07-13,2016-07-19,12,39146
2,2016-07-13,2016-07-21,12,6530
1,2016-07-13,2016-07-19,6,17176
2,2016-07-13,2016-07-18,9,17175
2,2016-07-13,2016-07-22,2,41252
2,2016-07-13,2016-07-18,22,17176
2,2016-07-13,2016-07-21,67,17176
1,2016-07-13,2016-07-22,5,17177
2,2016-07-13,2016-07-21,12,17175
1,2016-07-13,2016-07-22,2,32648
2,2016-07-13,2016-07-21,12,18893
2,2016-07-13,2016-07-21,11,25934
1,2016-07-13,2016-07-18,6,17175
1,2016-07-13,2016-07-19,5,32648
1,2016-07-13,2016-07-19,2,35914
1,2016-07-13,2016-07-19,6,35918
2,2016-07-13,2016-07-21,12,39146
2,2016-07-13,2016-07-21,5,6876
2,2016-07-13,2016-07-18,4,6861
2,2016-07-13,2016-07-21,4,12771
2,2016-07-13,2016-07-21,12,10957
1,2016-07-13,2016-07-18,2,6876
1,2016-07-13,2016-07-22,12,47090
1,2016-07-13,2016-07-22,8,12771
1,2016-07-13,2016-07-18,6,29128
1,2016-07-13,2016-07-22,6,6876
1,2016-07-13,2016-07-18,5,6861
1,2016-07-10,2016-07-22,6,2238
1,2016-07-13,2016-07-19,8,41213
1,2016-07-13,2016-07-22,12,13968
1,2016-07-13,2016-07-18,6,6206
2,2016-07-13,2016-07-21,6,5697
1,2016-07-13,2016-07-18,12,8097
2,2016-07-13,2016-07-21,12,27596
1,2016-07-13,2016-07-18,12,41212
1,2016-07-13,2016-07-22,5,9360
1,2016-07-13,2016-07-19,6,9092
2,2016-07-13,2016-07-18,3,3329
2,2016-07-13,2016-07-18,6,984
2,2016-07-13,2016-07-22,6,2625
1,2016-07-13,2016-07-22,12,22222
1,2016-07-13,2016-07-22,6,36378
1,2016-07-13,2016-07-18,5,36378
2,2016-07-13,2016-07-18,118,2299
2,2016-07-13,2016-07-18,12,45769
2,2016-07-13,2016-07-18,12,15094
2,2016-07-13,2016-07-21,22,36378
2,2016-07-13,2016-07-21,5,4283
2,2016-07-13,2016-07-21,12,23388
1,2016-07-13,2016-07-22,12,200
1,2016-07-13,2016-07-19,4,36378
2,2016-07-13,2016-07-21,5,870
1,2016-07-13,2016-07-19,20,5102
1,2016-07-13,2016-07-19,6,46021
1,2016-07-13,2016-07-22,6,4283
2,2016-07-13,2016-07-21,11,38549
2,2016-07-13,2016-07-21,6,2230
2,2016-07-13,2016-07-21,10,14663
1,2016-07-13,2016-07-19,10,4126
1,2016-07-13,2016-07-18,11,3650
2,2016-07-13,2016-07-18,12,32138
2,2016-07-13,2016-07-18,12,36378
2,2016-07-13,2016-07-18,5,5525
1,2016-07-13,2016-07-23,3,14663
2,2016-07-13,2016-07-18,6,22801
2,2016-07-13,2016-07-21,12,21552
2,2016-07-13,2016-07-21,12,41213
2,2016-07-13,2016-07-18,6,2790
2,2016-07-13,2016-07-22,9,46021
2,2016-07-13,2016-07-18,6,2787
2,2016-07-13,2016-07-21,12,24419
1,2016-07-13,2016-07-19,9,24686
1,2016-07-13,2016-07-19,5,3329
1,2016-07-13,2016-07-19,10,13258
2,2016-07-13,2016-07-21,4,15503
1,2016-07-13,2016-07-18,12,12951
1,2016-07-13,2016-07-18,12,24662
2,2016-07-13,2016-07-22,12,4491
1,2016-07-13,2016-07-18,6,2734
2,2016-07-13,2016-07-21,5,6385
2,2016-07-13,2016-07-22,6,2414
2,2016-07-13,2016-07-21,12,46023
1,2016-07-15,2016-07-19,10,19934
1,2016-07-15,2016-07-18,12,19224
2,2016-07-15,2016-07-21,10,19934
1,2016-07-15,2016-07-22,12,23848
2,2016-07-15,2016-07-21,11,8016
1,2016-07-15,2016-07-18,12,13498
1,2016-07-15,2016-07-19,42,25870
2,2016-07-15,2016-07-22,10,23848
1,2016-07-15,2016-07-22,12,8018
2,2016-07-15,2016-07-22,9,26236
2,2016-07-15,2016-07-21,24,31320
1,2016-07-15,2016-07-22,11,8016
1,2016-07-15,2016-07-18,12,27813
1,2016-07-15,2016-07-22,12,14920
1,2016-07-15,2016-07-18,12,44734
1,2016-07-15,2016-07-22,11,13225
2,2016-07-15,2016-07-18,12,13225
1,2016-07-14,2016-07-18,58,4111
1,2016-07-11,2016-07-19,12,5337
2,2016-07-11,2016-07-18,10,5337
2,2016-07-11,2016-07-21,5,3347
1,2016-07-11,2016-07-22,12,4218
2,2016-07-11,2016-07-21,12,4764
1,2016-07-11,2016-07-22,6,3347
2,2016-07-11,2016-07-22,4,4198
1,2016-07-11,2016-07-18,6,3238
1,2016-07-11,2016-07-22,3,3238
1,2016-07-11,2016-07-19,6,4198
2,2016-07-11,2016-07-21,5,4198
1,2016-07-11,2016-07-18,4,4198
1,2016-07-11,2016-07-22,6,3527
1,2016-07-11,2016-07-18,6,3534
2,2016-07-11,2016-07-21,6,2992
2,2016-07-11,2016-07-21,12,8660
1,2016-07-11,2016-07-22,5,8727
1,2016-07-10,2016-07-18,9,15393
2,2016-07-10,2016-07-21,8,6725
1,2016-07-10,2016-07-19,6,37731
2,2016-07-10,2016-07-21,7,27350
2,2016-07-10,2016-07-21,8,6281
1,2016-07-10,2016-07-18,3,29169
1,2016-07-10,2016-07-22,8,11827
2,2016-07-10,2016-07-21,7,27351
1,2016-07-10,2016-07-22,2,6349
1,2016-07-10,2016-07-18,6,23095
2,2016-07-10,2016-07-21,12,11825
1,2016-07-10,2016-07-22,10,11828
1,2016-07-10,2016-07-19,2,18988
1,2016-07-10,2016-07-22,4,29169
1,2016-07-10,2016-07-22,9,14706
1,2016-07-10,2016-07-18,4,27351
1,2016-07-10,2016-07-18,12,14701
1,2016-07-10,2016-07-22,3,13723
2,2016-07-10,2016-07-21,9,41714
1,2016-07-10,2016-07-22,2,6288
2,2016-07-10,2016-07-21,10,31465
2,2016-07-10,2016-07-18,6,18988
1,2016-07-10,2016-07-18,12,11825
2,2016-07-10,2016-07-21,8,15393
2,2016-07-10,2016-07-21,4,23595
2,2016-07-10,2016-07-18,6,8110
1,2016-07-10,2016-07-18,12,11826
1,2016-07-10,2016-07-18,4,6918
1,2016-07-10,2016-07-19,3,31465
2,2016-07-10,2016-07-21,8,11828
2,2016-07-10,2016-07-21,2,6498
2,2016-07-10,2016-07-21,22,11826
2,2016-07-10,2016-07-18,12,11827
2,2016-07-10,2016-07-21,12,14706
2,2016-07-10,2016-07-21,4,31186
2,2016-07-10,2016-07-21,4,18988
2,2016-07-10,2016-07-18,8,6498
2,2016-07-10,2016-07-21,6,8110
2,2016-07-10,2016-07-21,23,14701
1,2016-07-10,2016-07-22,3,6281
1,2016-07-10,2016-07-22,3,31465
1,2016-07-10,2016-07-19,5,24875
1,2016-07-10,2016-07-19,6,31454
2,2016-07-10,2016-07-21,5,8120
1,2016-07-10,2016-07-22,11,41713
2,2016-07-10,2016-07-21,22,14342
2,2016-07-10,2016-07-21,8,6574
1,2016-07-10,2016-07-22,11,31349
1,2016-07-10,2016-07-19,4,31186
1,2016-07-19,2016-07-26,5,3979
1,2016-07-18,2016-07-26,5,3140
1,2016-07-19,2016-07-26,10,508
2,2016-07-19,2016-07-28,12,2258
1,2016-07-19,2016-07-29,11,508
1,2016-07-19,2016-07-28,9,3348
2,2016-07-19,2016-07-28,10,4267
1,2016-07-19,2016-07-26,12,2665
1,2016-07-19,2016-07-26,6,3857
2,2016-07-19,2016-07-28,24,126
1,2016-07-19,2016-07-26,12,4258
1,2016-07-19,2016-07-28,48,8368
1,2016-07-19,2016-07-29,2,3348
1,2016-07-19,2016-07-28,11,903
2,2016-07-19,2016-07-28,6,4244
1,2016-07-19,2016-07-26,28,3348
1,2016-07-19,2016-07-26,17,2663
2,2016-07-19,2016-07-28,5,3782
2,2016-07-19,2016-07-28,12,4247
1,2016-07-19,2016-07-28,11,4233
2,2016-07-19,2016-07-30,1,4243
2,2016-07-19,2016-07-30,113,4257
1,2016-07-19,2016-07-26,11,3851
1,2016-07-19,2016-07-26,10,4245
1,2016-07-19,2016-07-29,12,8617
1,2016-07-19,2016-07-29,5,4267
2,2016-07-19,2016-07-28,24,3344
1,2016-07-19,2016-07-29,5,5230
1,2016-07-19,2016-07-28,12,5315
1,2016-07-19,2016-07-28,12,3016
2,2016-07-19,2016-07-28,11,4258
1,2016-07-19,2016-07-29,24,8653
1,2016-07-19,2016-07-26,5,4233
1,2016-07-19,2016-07-28,17,3858
1,2016-07-19,2016-07-29,5,4245
2,2016-07-19,2016-07-28,18,4243
2,2016-07-19,2016-07-28,11,508
1,2016-07-19,2016-07-26,12,4247
2,2016-07-19,2016-07-28,24,7345
2,2016-07-19,2016-07-30,11,4222
1,2016-07-19,2016-07-26,10,3344
1,2016-07-19,2016-07-29,12,8154
1,2016-07-19,2016-07-26,4,126
1,2016-07-19,2016-07-28,24,4227
1,2016-07-19,2016-07-26,58,3858
1,2016-07-19,2016-07-26,5,4244
1,2016-07-19,2016-07-28,2,2663
2,2016-07-19,2016-07-28,24,3851
1,2016-07-19,2016-07-26,18,7221
1,2016-07-19,2016-07-26,6,2622
2,2016-07-19,2016-07-28,12,7985
2,2016-07-19,2016-07-28,156,3858
2,2016-07-19,2016-07-28,22,4245
2,2016-07-19,2016-07-30,69,3344
1,2016-07-19,2016-07-26,35,4227
1,2016-07-19,2016-07-29,6,4226
1,2016-07-19,2016-07-28,12,802
2,2016-07-19,2016-07-28,59,3857
2,2016-07-19,2016-07-28,9,4226
2,2016-07-19,2016-07-28,12,4234
1,2016-07-19,2016-07-26,12,4670
2,2016-07-19,2016-07-28,41,2663
1,2016-07-19,2016-07-26,5,3436
1,2016-07-19,2016-07-29,5,443
2,2016-07-19,2016-07-25,2,3436
2,2016-07-19,2016-07-25,6,4066
1,2016-07-19,2016-07-28,11,4226
2,2016-07-19,2016-07-30,21,2663
1,2016-07-19,2016-07-28,8,4670
2,2016-07-19,2016-07-28,6,4233
2,2016-07-19,2016-07-28,61,4227
2,2016-07-19,2016-07-25,3,2663
2,2016-07-19,2016-07-28,12,7982
1,2016-07-19,2016-07-28,6,3782
2,2016-07-19,2016-07-28,6,2622
2,2016-07-19,2016-07-28,6,5230
2,2016-07-19,2016-07-28,12,7221
2,2016-07-19,2016-07-28,12,3436
2,2016-07-19,2016-07-28,6,4066
1,2016-07-19,2016-07-29,10,7985
1,2016-07-19,2016-07-26,11,7982
1,2016-07-20,2016-07-26,12,40667
2,2016-07-20,2016-07-28,12,45525
1,2016-07-20,2016-07-26,4,8978
2,2016-07-20,2016-07-30,12,13994
1,2016-07-20,2016-07-28,4,6234
2,2016-07-20,2016-07-28,6,14279
1,2016-07-20,2016-07-26,6,6234
1,2016-07-20,2016-07-26,6,14279
1,2016-07-20,2016-07-28,12,41827
1,2016-07-20,2016-07-26,6,6859
1,2016-07-20,2016-07-26,12,10874
1,2016-07-22,2016-07-26,23,1231
2,2016-07-22,2016-07-30,53,1770
2,2016-07-22,2016-07-30,13,1233
1,2016-07-22,2016-07-26,9,1232
1,2016-07-22,2016-07-29,8,1232
2,2016-07-22,2016-07-30,53,2760
1,2016-07-22,2016-07-28,11,8288
2,2016-07-22,2016-07-30,6,1232
2,2016-07-22,2016-07-28,12,2760
1,2016-07-22,2016-07-26,6,62
1,2016-07-22,2016-07-28,13,1233
2,2016-07-22,2016-07-28,12,3614
2,2016-07-22,2016-07-28,6,2871
1,2016-07-22,2016-07-26,6,63
2,2016-07-22,2016-07-28,12,811
1,2016-07-22,2016-07-26,38,1233
2,2016-07-22,2016-07-28,3,2062
1,2016-07-22,2016-07-28,3,2062
1,2016-07-22,2016-07-26,3,2062
1,2016-07-22,2016-07-29,6,1770
1,2016-07-22,2016-07-26,15,8342
2,2016-07-22,2016-07-25,12,1232
1,2016-07-22,2016-07-26,9,2143
1,2016-07-22,2016-07-29,2,2062
2,2016-07-22,2016-07-30,71,1789
2,2016-07-22,2016-07-25,6,62
1,2016-07-22,2016-07-26,112,8910
2,2016-07-22,2016-07-28,30,8288
1,2016-07-22,2016-07-26,15,15314
1,2016-07-22,2016-07-29,2,1220
1,2016-07-22,2016-07-28,6,2760
2,2016-07-22,2016-07-28,12,1545
2,2016-07-22,2016-07-28,6,3314
1,2016-07-22,2016-07-29,12,1789
1,2016-07-22,2016-07-28,4,3614
1,2016-07-22,2016-07-28,12,26949
1,2016-07-22,2016-07-26,3,1220
2,2016-07-22,2016-07-28,12,2015
1,2016-07-22,2016-07-26,4,2760
1,2016-07-22,2016-07-29,5,2143
1,2016-07-22,2016-07-29,12,44712
2,2016-07-22,2016-07-30,68,2015
2,2016-07-22,2016-07-28,3,1220
2,2016-07-22,2016-07-25,6,1220
1,2016-07-19,2016-07-29,5,2130
2,2016-07-19,2016-07-28,4,2580
1,2016-07-19,2016-07-26,5,2580
2,2016-07-20,2016-07-28,12,8258
2,2016-07-20,2016-07-28,12,4480
2,2016-07-20,2016-07-28,6,8408
2,2016-07-20,2016-07-28,12,3172
1,2016-07-20,2016-07-28,6,5130
1,2016-07-20,2016-07-26,11,3834
2,2016-07-20,2016-07-25,11,408
1,2016-07-20,2016-07-28,105,3837
2,2016-07-20,2016-07-28,6,5358
2,2016-07-20,2016-07-28,6,4007
1,2016-07-20,2016-07-29,3,3826
1,2016-07-20,2016-07-28,10,3826
1,2016-07-20,2016-07-26,6,5142
1,2016-07-20,2016-07-26,6,3515
2,2016-07-20,2016-07-28,5,3826
1,2016-07-20,2016-07-28,6,3818
2,2016-07-20,2016-07-30,1,3826
1,2016-07-20,2016-07-26,6,4007
1,2016-07-20,2016-07-26,27,3826
1,2016-07-21,2016-07-28,12,4224
2,2016-07-21,2016-07-28,5,4276
1,2016-07-21,2016-07-26,6,4225
1,2016-07-21,2016-07-29,4,3667
2,2016-07-21,2016-07-28,6,1835
2,2016-07-21,2016-07-28,6,4062
1,2016-07-21,2016-07-28,6,5505
1,2016-07-21,2016-07-29,6,2595
1,2016-07-21,2016-07-26,6,1271
1,2016-07-21,2016-07-26,6,1269
2,2016-07-21,2016-07-28,6,1271
2,2016-07-21,2016-07-28,4,5505
2,2016-07-21,2016-07-25,30,5505
2,2016-07-21,2016-07-28,8,4225
1,2016-07-22,2016-07-28,5,5137
1,2016-07-22,2016-07-26,21,6738
1,2016-07-22,2016-07-26,6,5185
2,2016-07-22,2016-07-25,11,5285
1,2016-07-22,2016-07-29,7,5285
2,2016-07-18,2016-07-28,42,6682
1,2016-07-18,2016-07-28,6,24592
1,2016-07-18,2016-07-26,6,39599
1,2016-07-18,2016-07-28,12,15892
1,2016-07-18,2016-07-29,12,6647
1,2016-07-18,2016-07-26,12,6183
1,2016-07-18,2016-07-26,55,8504
1,2016-07-18,2016-07-26,36,2830
1,2016-07-18,2016-07-26,12,18449
1,2016-07-18,2016-07-28,1,8504
1,2016-07-18,2016-07-28,20,6682
2,2016-07-18,2016-07-30,6,19748
1,2016-07-18,2016-07-29,6,6396
2,2016-07-18,2016-07-30,5,43809
1,2016-07-18,2016-07-26,9,28947
1,2016-07-18,2016-07-29,6,8504
2,2016-07-18,2016-07-25,12,15428
1,2016-07-18,2016-07-26,3,12212
1,2016-07-18,2016-07-28,12,38181
2,2016-07-18,2016-07-25,12,43809
1,2016-07-18,2016-07-26,5,3220
1,2016-07-18,2016-07-26,17,8155
2,2016-07-18,2016-07-25,11,8504
2,2016-07-18,2016-07-25,6,40098
1,2016-07-18,2016-07-26,12,15428
2,2016-07-18,2016-07-25,21,6479
1,2016-07-18,2016-07-29,12,3806
1,2016-07-18,2016-07-28,5,42350
1,2016-07-18,2016-07-26,12,8124
2,2016-07-18,2016-07-28,12,6960
2,2016-07-18,2016-07-30,9,3804
2,2016-07-18,2016-07-28,14,8504
1,2016-07-18,2016-07-26,11,25269
2,2016-07-18,2016-07-25,15,40097
1,2016-07-18,2016-07-26,12,15892
1,2016-07-18,2016-07-29,22,8155
1,2016-07-18,2016-07-26,12,16328
1,2016-07-18,2016-07-26,24,19748
1,2016-07-18,2016-07-26,12,38546
1,2016-07-18,2016-07-29,6,15889
1,2016-07-18,2016-07-28,24,41751
2,2016-07-18,2016-07-28,12,2690
2,2016-07-18,2016-07-28,34,28947
2,2016-07-18,2016-07-28,4,8922
1,2016-07-18,2016-07-26,4,21019
1,2016-07-18,2016-07-29,12,38179
1,2016-07-18,2016-07-26,5,8498
1,2016-07-18,2016-07-26,12,46093
1,2016-07-18,2016-07-29,6,28260
1,2016-07-18,2016-07-28,6,28947
2,2016-07-18,2016-07-25,5,19748
1,2016-07-18,2016-07-29,12,39708
1,2016-07-18,2016-07-29,11,3804
2,2016-07-18,2016-07-28,6,13836
1,2016-07-18,2016-07-28,12,38546
1,2016-07-18,2016-07-28,3,8498
2,2016-07-18,2016-07-25,6,35472
1,2016-07-18,2016-07-29,120,3904
2,2016-07-18,2016-07-28,140,6599
2,2016-07-18,2016-07-28,17,10723
1,2016-07-18,2016-07-29,10,16328
2,2016-07-18,2016-07-28,20,8498
2,2016-07-18,2016-07-28,55,2114
1,2016-07-18,2016-07-28,8,6479
2,2016-07-18,2016-07-28,24,29248
2,2016-07-18,2016-07-28,120,3904
1,2016-07-18,2016-07-28,11,2117
1,2016-07-18,2016-07-26,12,40098
1,2016-07-18,2016-07-29,12,35472
2,2016-07-18,2016-07-30,5,2114
1,2016-07-18,2016-07-26,12,3804
1,2016-07-18,2016-07-28,4,8922
2,2016-07-18,2016-07-30,4,10723
1,2016-07-18,2016-07-29,14,6682
1,2016-07-18,2016-07-26,12,3150
1,2016-07-18,2016-07-26,11,35472
1,2016-07-18,2016-07-26,22,6479
1,2016-07-18,2016-07-28,6,40098
1,2016-07-18,2016-07-26,5,3913
1,2016-07-18,2016-07-26,12,7159
1,2016-07-18,2016-07-28,12,38502
1,2016-07-18,2016-07-26,4,6213
1,2016-07-18,2016-07-26,12,6264
1,2016-07-18,2016-07-29,8,41751
1,2016-07-18,2016-07-29,5,3913
1,2016-07-18,2016-07-26,36,6682
2,2016-07-18,2016-07-28,28,3913
2,2016-07-18,2016-07-28,144,6647
1,2016-07-18,2016-07-26,12,38502
1,2016-07-18,2016-07-26,21,40097
1,2016-07-18,2016-07-28,12,3133
1,2016-07-18,2016-07-26,8,41751
2,2016-07-18,2016-07-25,4,28947
1,2016-07-18,2016-07-28,5,13940
1,2016-07-18,2016-07-29,11,8985
1,2016-07-18,2016-07-26,5,6938
1,2016-07-18,2016-07-29,12,8345
2,2016-07-18,2016-07-28,11,43809
1,2016-07-18,2016-07-26,12,2105
1,2016-07-18,2016-07-28,6,10723
1,2016-07-18,2016-07-28,12,29248
2,2016-07-18,2016-07-25,11,38502
2,2016-07-18,2016-07-25,8,40096
2,2016-07-18,2016-07-25,12,38546
1,2016-07-18,2016-07-26,6,43809
2,2016-07-18,2016-07-28,3,35472
2,2016-07-18,2016-07-25,12,26092
1,2016-07-18,2016-07-29,6,6213
1,2016-07-18,2016-07-28,12,43809
1,2016-07-18,2016-07-28,2,40096
2,2016-07-18,2016-07-30,9,32915
1,2016-07-18,2016-07-26,12,41546
1,2016-07-18,2016-07-26,9,40096
1,2016-07-18,2016-07-29,6,6226
1,2016-07-18,2016-07-26,21,2114
1,2016-07-18,2016-07-28,6,33682
1,2016-07-18,2016-07-26,5,13940
1,2016-07-18,2016-07-26,8,29248
1,2016-07-18,2016-07-29,1,2114
1,2016-07-18,2016-07-26,7,44208
1,2016-07-18,2016-07-28,10,2114
2,2016-07-18,2016-07-30,2,35472
1,2016-07-22,2016-07-26,12,42462
1,2016-07-22,2016-07-26,12,10357
1,2016-07-22,2016-07-26,12,22387
1,2016-07-22,2016-07-28,3,22569
2,2016-07-22,2016-07-28,12,18368
1,2016-07-22,2016-07-28,3,39356
1,2016-07-22,2016-07-26,4,42099
2,2016-07-22,2016-07-28,3,39358
1,2016-07-22,2016-07-26,3,14078
1,2016-07-22,2016-07-29,2,42099
1,2016-07-22,2016-07-29,11,12069
1,2016-07-20,2016-07-30,6,25202
2,2016-07-20,2016-07-28,12,18568
2,2016-07-20,2016-07-25,12,32908
2,2016-07-20,2016-07-25,8,32907
1,2016-07-21,2016-07-26,10,8178
2,2016-07-21,2016-07-25,35,3798
1,2016-07-21,2016-07-26,6,4363
1,2016-07-21,2016-07-26,6,4368
1,2016-07-21,2016-07-26,30,8082
1,2016-07-21,2016-07-26,6,5058
1,2016-07-21,2016-07-29,5,3746
2,2016-07-21,2016-07-28,12,3748
1,2016-07-21,2016-07-28,111,3607
1,2016-07-21,2016-07-29,10,8178
2,2016-07-21,2016-07-28,27,2757
2,2016-07-21,2016-07-28,6,2496
1,2016-07-21,2016-07-29,12,3025
2,2016-07-21,2016-07-28,12,3025
2,2016-07-21,2016-07-28,6,2494
2,2016-07-21,2016-07-28,23,3397
2,2016-07-21,2016-07-28,12,8515
2,2016-07-21,2016-07-25,6,2956
1,2016-07-21,2016-07-26,12,3747
1,2016-07-21,2016-07-26,39,3545
1,2016-07-21,2016-07-28,11,3545
1,2016-07-21,2016-07-26,9,2443
2,2016-07-21,2016-07-28,34,3396
1,2016-07-21,2016-07-29,6,3123
2,2016-07-21,2016-07-28,12,2894
1,2016-07-21,2016-07-28,80,8111
1,2016-07-21,2016-07-28,12,4478
2,2016-07-21,2016-07-25,1,3102
1,2016-07-21,2016-07-28,12,3748
1,2016-07-21,2016-07-26,17,4261
1,2016-07-21,2016-07-28,3,3746
1,2016-07-21,2016-07-29,11,1384
1,2016-07-21,2016-07-26,11,3754
1,2016-07-21,2016-07-26,57,5872
2,2016-07-21,2016-07-25,4,3746
2,2016-07-21,2016-07-28,225,3102
2,2016-07-21,2016-07-25,6,2438
1,2016-07-21,2016-07-29,6,3278
1,2016-07-21,2016-07-28,111,3210
2,2016-07-21,2016-07-28,38,3746
2,2016-07-21,2016-07-28,6,3790
2,2016-07-21,2016-07-28,6,5058
2,2016-07-21,2016-07-28,6,8898
2,2016-07-21,2016-07-25,12,8506
1,2016-07-21,2016-07-28,3,4261
2,2016-07-21,2016-07-28,6,4363
1,2016-07-21,2016-07-26,3,2956
1,2016-07-21,2016-07-26,12,3025
2,2016-07-21,2016-07-25,23,4265
1,2016-07-21,2016-07-29,12,2443
1,2016-07-21,2016-07-28,4,2443
1,2016-07-21,2016-07-28,12,567
2,2016-07-21,2016-07-25,1,3489
1,2016-07-21,2016-07-29,5,8680
1,2016-07-21,2016-07-26,6,3276
2,2016-07-21,2016-07-28,14,1883
1,2016-07-21,2016-07-26,4,2753
1,2016-07-21,2016-07-28,5,3456
1,2016-07-21,2016-07-29,4,3489
1,2016-07-21,2016-07-26,42,3102
1,2016-07-21,2016-07-26,11,3821
1,2016-07-21,2016-07-26,117,4798
2,2016-07-21,2016-07-28,83,3606
2,2016-07-21,2016-07-30,11,3878
1,2016-07-21,2016-07-29,12,3549
1,2016-07-21,2016-07-26,120,3606
1,2016-07-21,2016-07-26,9,8680
1,2016-07-21,2016-07-28,7,4264
1,2016-07-21,2016-07-29,115,3315
2,2016-07-21,2016-07-28,36,8778
1,2016-07-21,2016-07-26,113,5399
1,2016-07-21,2016-07-26,12,2958
2,2016-07-21,2016-07-25,6,2721
2,2016-07-21,2016-07-25,8,4260
2,2016-07-21,2016-07-30,2,3827
2,2016-07-21,2016-07-25,6,4330
2,2016-07-21,2016-07-28,41,3840
1,2016-07-21,2016-07-28,12,3882
2,2016-07-21,2016-07-28,6,3107
2,2016-07-21,2016-07-28,3,3123
1,2016-07-21,2016-07-28,4,2723
2,2016-07-21,2016-07-25,6,5058
1,2016-07-21,2016-07-29,7,8202
2,2016-07-21,2016-07-28,29,3820
1,2016-07-21,2016-07-26,103,1892
2,2016-07-21,2016-07-25,5,3827
2,2016-07-21,2016-07-28,11,597
2,2016-07-21,2016-07-30,12,8440
1,2016-07-21,2016-07-26,12,8506
1,2016-07-21,2016-07-26,12,3876
1,2016-07-21,2016-07-26,22,4260
1,2016-07-21,2016-07-29,11,3276
2,2016-07-21,2016-07-28,30,3583
2,2016-07-21,2016-07-30,15,2443
1,2016-07-21,2016-07-26,12,4282
1,2016-07-21,2016-07-29,105,9145
1,2016-07-21,2016-07-26,6,2908
2,2016-07-21,2016-07-28,6,3286
1,2016-07-21,2016-07-29,6,2956
2,2016-07-21,2016-07-25,10,8053
2,2016-07-21,2016-07-28,30,4261
1,2016-07-21,2016-07-28,4,1883
2,2016-07-21,2016-07-28,12,3879
1,2016-07-21,2016-07-26,10,8512
1,2016-07-21,2016-07-28,10,3580
1,2016-07-21,2016-07-26,11,3877
1,2016-07-21,2016-07-29,12,3877
1,2016-07-21,2016-07-28,12,8620
2,2016-07-21,2016-07-25,6,3583
2,2016-07-21,2016-07-28,48,8680
2,2016-07-21,2016-07-28,12,497
2,2016-07-21,2016-07-25,12,497
1,2016-07-21,2016-07-28,6,5616
2,2016-07-21,2016-07-30,6,2723
2,2016-07-21,2016-07-28,93,4260
2,2016-07-21,2016-07-28,23,4262
1,2016-07-21,2016-07-28,117,4135
1,2016-07-21,2016-07-26,23,3489
1,2016-07-21,2016-07-26,12,822
2,2016-07-21,2016-07-28,11,4368
1,2016-07-21,2016-07-29,5,3878
1,2016-07-21,2016-07-28,11,4262
2,2016-07-21,2016-07-30,24,8620
1,2016-07-21,2016-07-26,4,277
1,2016-07-21,2016-07-29,6,2886
2,2016-07-21,2016-07-28,12,3278
1,2016-07-21,2016-07-26,5,4089
1,2016-07-21,2016-07-26,9,8202
2,2016-07-21,2016-07-28,42,1380
2,2016-07-21,2016-07-30,35,3456
2,2016-07-21,2016-07-25,1,8680
2,2016-07-21,2016-07-28,12,4478
2,2016-07-21,2016-07-28,6,3100
2,2016-07-21,2016-07-30,6,4662
2,2016-07-21,2016-07-28,7,2443
2,2016-07-21,2016-07-28,12,3595
2,2016-07-21,2016-07-28,12,8962
1,2016-07-21,2016-07-26,12,3488
2,2016-07-21,2016-07-28,12,3372
1,2016-07-21,2016-07-28,8,3489
1,2016-07-21,2016-07-28,12,3503
1,2016-07-21,2016-07-29,6,2496
2,2016-07-21,2016-07-30,45,8202
2,2016-07-21,2016-07-25,5,4368
2,2016-07-21,2016-07-28,6,3046
1,2016-07-21,2016-07-28,24,3102
1,2016-07-21,2016-07-26,23,3746
1,2016-07-21,2016-07-29,11,497
1,2016-07-21,2016-07-26,11,3871
